id,previous_rank,current_rank,previous_score,current_score,previous_pop,current_pop,previous_ac,current_ac,rank_change
689,591,591,58.9,58.9,483,483,99.8,99.8,0
3441,592,592,58.9,58.9,429,429,99.9,99.9,0
2449,593,593,58.8,58.8,269,269,99.62,99.62,0
364,594,594,58.8,58.8,394,394,100.0,100.0,0
739,595,595,58.8,58.8,334,334,99.9,99.9,0
1640,596,596,58.8,58.8,194,194,99.2,99.2,0
832,597,597,58.8,58.8,315,315,99.7,99.7,0
1349,598,598,58.7,58.7,345,345,99.7,99.7,0
965,599,599,58.7,58.7,332,332,99.81,99.81,0
1230,600,600,58.7,58.7,384,384,100.0,100.0,0
989,601,601,58.7,58.7,366,366,99.84,99.84,0
2215,602,602,58.7,58.7,132,132,99.0,99.0,0
969,603,603,58.6,58.6,258,258,99.9,99.9,0
2074,604,604,58.6,58.6,260,260,99.4,99.4,0
3945,605,605,58.6,58.6,128,128,100.0,100.0,0
2345,606,606,58.6,58.6,75,75,98.9,98.9,0
3861,607,607,58.6,58.6,95,95,98.9,98.9,0
1442,608,608,58.6,58.6,109,109,97.8,97.8,0
1749,609,609,58.6,58.6,22,22,96.72,96.72,0
837,610,610,58.5,58.5,237,237,99.4,99.4,0
1670,611,611,58.5,58.5,12,12,96.5,96.5,0
1174,612,612,58.5,58.5,193,193,99.94,99.94,0
1501,613,613,58.4,58.4,174,174,99.04,99.04,0
2767,614,614,58.4,58.4,406,406,99.9,99.9,0
967,615,615,58.3,58.3,329,329,99.8,99.8,0
1438,616,616,58.3,58.3,109,109,97.8,97.8,0
2080,617,617,58.3,58.3,244,244,99.7,99.7,0
2352,618,618,58.3,58.3,384,384,99.69,99.69,0
755,619,619,58.3,58.3,198,198,100.0,100.0,0
1808,620,620,58.3,58.3,133,133,98.4,98.4,0
2598,621,621,58.3,58.3,341,341,99.7,99.7,0
2257,622,622,58.2,58.2,289,289,99.6,99.6,0
2547,623,623,58.2,58.2,242,242,99.3,99.3,0
2276,624,624,58.2,58.2,154,154,99.5,99.5,0
2613,625,625,58.1,58.1,128,128,99.11,99.11,0
101,626,626,58.1,58.1,250,250,100.0,100.0,0
801,627,627,58.1,58.1,109,109,99.5,99.5,0
791,628,628,58.1,58.1,109,109,99.51,99.51,0
1855,629,629,58.1,58.1,27,27,98.4,98.4,0
2386,630,630,58.1,58.1,223,223,99.9,99.9,0
2351,631,631,58.1,58.1,75,75,98.9,98.9,0
