h3,name,holc,access_min,access_km,street_m,access_src,access_snap_m,access_quality
882830c70bfffff,Roundtree S 2,,35.3,2.82,3476.0,routed,133.0,approach-review
882830c70dfffff,Clayton SW 2,,45.0,3.6,0.0,routed,311.0,approach-review
882830c711fffff,Limeridge SE,,18.2,1.46,1064.0,routed,466.0,approach-review
882830c713fffff,Limeridge E,,22.6,1.81,6518.0,routed,88.0,network-estimate
882830c715fffff,Roundtree SW,,4.9,0.39,2896.0,routed,212.0,approach-review
882830c717fffff,Limeridge E 2,,14.2,1.14,9029.0,routed,198.0,approach-review
882830c719fffff,Limeridge SE 2,,41.9,3.35,0.0,routed,130.0,approach-review
882830c71bfffff,Limeridge S,,36.9,2.95,0.0,routed,163.0,approach-review
882830c71dfffff,Roundtree SW 3,,36.0,2.88,3991.0,routed,91.0,network-estimate
882830c721fffff,Clayton,,10.3,0.82,10803.0,routed,65.0,network-estimate
882830c723fffff,Clayton NW,,13.4,1.07,8657.0,routed,134.0,approach-review
882830c725fffff,Clayton NE,,21.0,1.68,1280.0,routed,381.0,approach-review
882830c727fffff,Clayton N,,17.9,1.43,4642.0,routed,106.0,approach-review
882830c729fffff,Clayton S,,11.6,0.92,8311.0,routed,173.0,approach-review
882830c72bfffff,Clayton W,,14.1,1.13,10890.0,routed,36.0,network-estimate
882830c72dfffff,Clayton SE,,9.1,0.72,9415.0,routed,118.0,approach-review
882830c731fffff,Roundtree N,,15.1,1.21,7481.0,routed,59.0,network-estimate
882830c733fffff,Ayers Ranch S,,18.2,1.45,9272.0,routed,109.0,approach-review
882830c735fffff,Roundtree NE,,29.2,2.34,6924.0,routed,54.0,network-estimate
882830c737fffff,Ayers Ranch SE,,35.2,2.81,8585.0,routed,110.0,approach-review
882830c739fffff,Roundtree,,11.7,0.94,9308.0,routed,139.0,approach-review
882830c73bfffff,Roundtree W,,5.1,0.4,9032.0,routed,195.0,approach-review
882830c73dfffff,Roundtree E,,21.4,1.71,11799.0,routed,50.0,network-estimate
882830c741fffff,North Gate E 8,,67.4,5.39,0.0,routed,666.0,approach-review
882830c743fffff,North Gate E 6,,63.6,5.09,0.0,routed,648.0,approach-review
882830c745fffff,Clayton S 8,,55.3,4.42,0.0,routed,335.0,approach-review
882830c747fffff,Clayton SW 3,,59.2,4.73,0.0,routed,644.0,approach-review
882830c749fffff,North Gate E 7,,69.5,5.56,0.0,routed,313.0,approach-review
882830c74bfffff,North Gate E 5,,63.3,5.06,0.0,routed,457.0,approach-review
882830c74dfffff,North Gate E 10,,67.4,5.39,0.0,routed,662.0,approach-review
882830c751fffff,North Gate NE,,42.0,3.36,604.0,routed,374.0,approach-review
882830c753fffff,North Gate N 3,,27.7,2.21,205.0,routed,180.0,approach-review
882830c755fffff,North Gate NE 2,,43.2,3.46,0.0,routed,627.0,approach-review
882830c757fffff,Limeridge SE 3,,39.1,3.13,310.0,routed,498.0,approach-review
882830c759fffff,North Gate E,,40.2,3.22,0.0,routed,530.0,approach-review
882830c75bfffff,North Gate N,,32.6,2.61,5199.0,routed,56.0,network-estimate
882830c75dfffff,North Gate E 3,,53.0,4.24,0.0,routed,591.0,approach-review
882830c761fffff,Clayton S 4,,32.1,2.57,1359.0,routed,281.0,approach-review
882830c763fffff,Clayton S 3,,29.1,2.33,3147.0,routed,136.0,approach-review
882830c765fffff,Clayton SE 3,,30.1,2.41,5855.0,routed,174.0,approach-review
882830c767fffff,Clayton S 2,,19.2,1.53,8625.0,routed,93.0,network-estimate
882830c769fffff,Clayton S 7,,49.2,3.94,0.0,routed,555.0,approach-review
882830c76bfffff,Clayton S 5,,41.5,3.32,154.0,routed,127.0,approach-review
882830c76dfffff,Clayton S 6,,41.4,3.31,0.0,routed,404.0,approach-review
882830c801fffff,Summer Lake W 4,,60.9,4.87,992.0,routed,538.0,approach-review
882830c803fffff,Summer Lake W 5,,60.8,4.87,49.0,routed,459.0,approach-review
882830c805fffff,Summer Lake W 2,,76.9,6.15,1115.0,routed,337.0,approach-review
882830c807fffff,Summer Lake NW 6,,82.4,6.59,2053.0,routed,517.0,approach-review
882830c809fffff,Knightsen N 3,,55.8,4.46,5038.0,routed,113.0,approach-review
882830c80bfffff,Summer Lake W 6,,47.3,3.78,10939.0,routed,169.0,approach-review
882830c80dfffff,Summer Lake W 3,,63.2,5.05,1806.0,routed,50.0,network-estimate
882830c811fffff,Oakley NE 3,,35.6,2.85,0.0,routed,149.0,approach-review
882830c813fffff,Oakley NE 2,,37.8,3.02,0.0,routed,944.0,approach-review
882830c815fffff,Summer Lake W 7,,67.8,5.42,0.0,routed,746.0,approach-review
882830c817fffff,Summer Lake NW 14,,47.8,3.82,0.0,routed,595.0,approach-review
882830c819fffff,Oakley E 2,,36.5,2.92,3306.0,routed,121.0,approach-review
882830c81bfffff,Oakley NE,,25.8,2.07,0.0,routed,398.0,approach-review
882830c81dfffff,Summer Lake W 8,,46.9,3.76,1257.0,routed,344.0,approach-review
882830c821fffff,Summer Lake NW 3,,50.6,4.04,3273.0,routed,118.0,approach-review
882830c823fffff,Summer Lake NW 5,,55.6,4.45,1513.0,routed,318.0,approach-review
882830c825fffff,Summer Lake N 2,,49.6,3.97,5299.0,routed,73.0,network-estimate
882830c827fffff,Bethel Island,,36.6,2.93,5573.0,routed,185.0,approach-review
882830c829fffff,Summer Lake NW 2,,62.8,5.02,723.0,routed,711.0,approach-review
882830c82bfffff,Summer Lake NW 4,,67.3,5.39,1007.0,routed,612.0,approach-review
882830c82dfffff,Summer Lake N,,65.6,5.25,1326.0,routed,202.0,approach-review
882830c831fffff,Summer Lake NW 10,,80.3,6.42,920.0,routed,934.0,approach-review
882830c833fffff,Summer Lake NW 13,,93.7,7.5,1279.0,routed,832.0,approach-review
882830c835fffff,Summer Lake NW 8,,58.5,4.68,984.0,routed,469.0,approach-review
882830c837fffff,Summer Lake NW 11,,77.0,6.16,1450.0,routed,394.0,approach-review
882830c839fffff,Summer Lake NW 9,,74.0,5.92,0.0,routed,810.0,approach-review
882830c83bfffff,Summer Lake NW 12,,78.7,6.3,0.0,routed,1061.0,approach-review
882830c83dfffff,Summer Lake NW 7,,72.7,5.81,1706.0,routed,384.0,approach-review
882830c841fffff,Knightsen NE,,74.2,5.94,3299.0,routed,186.0,approach-review
882830c843fffff,Knightsen N,,62.2,4.98,3447.0,routed,109.0,approach-review
882830c845fffff,Summer Lake SW 4,,88.1,7.05,1563.0,routed,203.0,approach-review
882830c847fffff,Knightsen N 2,,69.5,5.56,784.0,routed,366.0,approach-review
882830c849fffff,Knightsen,,65.5,5.24,3317.0,routed,302.0,approach-review
882830c84bfffff,Knightsen NW,,59.9,4.79,2883.0,routed,198.0,approach-review
882830c84dfffff,Knightsen E,,74.8,5.99,2957.0,routed,164.0,approach-review
882830c851fffff,Brentwood Park NE 4,,38.0,3.04,9197.0,routed,93.0,network-estimate
882830c853fffff,Oakley SE,,22.6,1.8,8846.0,routed,31.0,network-estimate
882830c855fffff,Knightsen NW 3,,46.3,3.7,4833.0,routed,87.0,network-estimate
882830c857fffff,Oakley E 3,,34.1,2.73,11494.0,routed,165.0,approach-review
882830c859fffff,Brentwood Park NE 2,,37.4,2.99,8554.0,routed,167.0,approach-review
882830c85bfffff,Brentwood Park NE 3,,34.3,2.75,10994.0,routed,126.0,approach-review
882830c85dfffff,Knightsen NW 2,,49.8,3.99,5074.0,routed,106.0,approach-review
882830c861fffff,Summer Lake SW,,89.3,7.14,4889.0,routed,150.0,approach-review
882830c863fffff,Summer Lake W,,76.7,6.14,2254.0,routed,322.0,approach-review
882830c865fffff,Summer Lake,,88.9,7.11,7154.0,routed,92.0,network-estimate
882830c867fffff,Summer Lake NW,,84.7,6.77,4976.0,routed,128.0,approach-review
882830c869fffff,Summer Lake SW 2,,96.5,7.72,155.0,routed,666.0,approach-review
882830c86bfffff,Summer Lake SW 3,,88.7,7.09,260.0,routed,467.0,approach-review
882830c86dfffff,Summer Lake S,,95.8,7.66,2109.0,routed,325.0,approach-review
882830c881fffff,The Oaks NE 5,,163.5,13.08,0.0,routed,2310.0,approach-review
882830c885fffff,Oakley N 8,,151.5,12.12,0.0,routed,1452.0,approach-review
882830c889fffff,The Oaks NE 4,,67.4,5.39,0.0,routed,1918.0,approach-review
882830c88bfffff,The Oaks N 5,,72.8,5.83,862.0,routed,2353.0,approach-review
882830c88dfffff,Oakley N 6,,146.5,11.72,0.0,routed,1950.0,approach-review
882830c8a1fffff,Summer Lake NW 23,,144.6,11.56,1348.0,routed,1087.0,approach-review
882830c8a5fffff,The Willows At Bethel Island W 8,,148.7,11.9,1014.0,routed,1419.0,approach-review
882830c8a7fffff,The Willows At Bethel Island NW 17,,155.8,12.46,1026.0,routed,1794.0,approach-review
882830c8a9fffff,Summer Lake NW 22,,139.6,11.17,1007.0,routed,503.0,approach-review
882830c8adfffff,Summer Lake NW 21,,137.1,10.97,416.0,routed,492.0,approach-review
882830c8c1fffff,Oakley N 2,,33.6,2.69,0.0,routed,1118.0,approach-review
882830c8c3fffff,The Oaks NE 3,,55.7,4.46,0.0,routed,1155.0,approach-review
882830c8c5fffff,Oakley N 3,,44.0,3.52,0.0,routed,1441.0,approach-review
882830c8c7fffff,Oakley N 4,,66.3,5.31,0.0,routed,1905.0,approach-review
882830c8c9fffff,Oakley NW,,22.0,1.76,4545.0,routed,194.0,approach-review
882830c8cbfffff,The Oaks NE 2,,46.0,3.68,355.0,routed,279.0,approach-review
882830c8cdfffff,Oakley N,,31.3,2.51,0.0,routed,832.0,approach-review
882830c8d1fffff,The Oaks N 3,,82.5,6.6,0.0,routed,958.0,approach-review
882830c8d5fffff,The Oaks N 4,,61.2,4.9,0.0,routed,1683.0,approach-review
882830c8d9fffff,The Oaks NW,,71.5,5.72,1245.0,routed,297.0,approach-review
882830c8dbfffff,Antioch Family & Senior Apartments N 3,,75.2,6.02,137.0,routed,392.0,approach-review
882830c8ddfffff,The Oaks N 2,,49.2,3.94,0.0,routed,824.0,approach-review
882830c8e1fffff,Summer Lake NW 19,,121.2,9.7,0.0,routed,1314.0,approach-review
882830c8e3fffff,Oakley N 7,,134.6,10.77,0.0,routed,999.0,approach-review
882830c8e5fffff,Summer Lake NW 17,,112.4,8.99,920.0,routed,606.0,approach-review
882830c8e7fffff,Summer Lake NW 20,,123.9,9.91,994.0,routed,533.0,approach-review
882830c8e9fffff,Oakley NE 4,,55.5,4.44,0.0,routed,1589.0,approach-review
882830c8ebfffff,Oakley N 5,,54.1,4.33,0.0,straightline,1583.0,detour-review
882830c8edfffff,Summer Lake NW 16,,95.4,7.63,0.0,routed,1136.0,approach-review
882830c901fffff,Flamingo Mobile Manor E 2,,37.6,3.01,0.0,straightline,1451.0,detour-review
882830c903fffff,Flamingo Mobile Manor E,,20.9,1.67,439.0,routed,894.0,approach-review
882830c905fffff,Flamingo Mobile Manor E 4,,48.5,3.88,1029.0,straightline,1440.0,detour-review
882830c907fffff,Flamingo Mobile Manor E 3,,34.6,2.77,0.0,routed,1706.0,approach-review
882830c909fffff,Flamingo Mobile Manor SE 2,,45.1,3.61,0.0,straightline,615.0,detour-review
882830c90bfffff,Flamingo Mobile Manor SE,,27.4,2.19,980.0,routed,1085.0,approach-review
882830c90dfffff,Flamingo Mobile Manor SE 3,,52.2,4.17,663.0,straightline,1555.0,detour-review
882830c911fffff,Flamingo Mobile Manor NW,,18.1,1.44,2678.0,routed,289.0,approach-review
882830c913fffff,Santiago Mobile Home park NE,,15.2,1.21,788.0,routed,353.0,approach-review
882830c915fffff,Flamingo Mobile Manor NE,,9.5,0.76,616.0,routed,397.0,approach-review
882830c917fffff,Flamingo Mobile Manor N,,7.9,0.63,1088.0,routed,423.0,approach-review
882830c919fffff,Flamingo Mobile Manor SW,,27.5,2.2,3152.0,routed,273.0,approach-review
882830c91bfffff,Santiago Mobile Home park,,24.8,1.98,3892.0,routed,94.0,network-estimate
882830c91dfffff,Flamingo Mobile Manor,,17.6,1.41,1687.0,routed,347.0,approach-review
882830c921fffff,Flamingo Mobile Manor E 8,,63.9,5.11,0.0,straightline,2825.0,detour-review
882830c923fffff,Flamingo Mobile Manor NE 8,,49.4,3.95,0.0,routed,3174.0,approach-review
882830c927fffff,Flamingo Mobile Manor E 11,,69.9,5.59,1258.0,straightline,3621.0,detour-review
882830c929fffff,Flamingo Mobile Manor E 7,,61.2,4.9,0.0,straightline,1880.0,detour-review
882830c92bfffff,Flamingo Mobile Manor E 5,,49.4,3.95,579.0,straightline,2071.0,detour-review
882830c92dfffff,Flamingo Mobile Manor E 12,,74.9,5.99,936.0,straightline,2635.0,detour-review
882830c931fffff,Flamingo Mobile Manor NE 4,,26.3,2.1,0.0,routed,1914.0,approach-review
882830c933fffff,The Willows At Bethel Island E 3,,26.2,2.09,0.0,routed,1901.0,approach-review
882830c935fffff,Flamingo Mobile Manor NE 6,,38.0,3.04,0.0,routed,2841.0,approach-review
882830c937fffff,Flamingo Mobile Manor NE 7,,36.0,2.88,0.0,routed,2688.0,approach-review
882830c939fffff,Flamingo Mobile Manor NE 2,,21.5,1.72,0.0,routed,1309.0,approach-review
882830c93bfffff,Flamingo Mobile Manor NE 3,,15.1,1.21,0.0,routed,1015.0,approach-review
882830c93dfffff,Flamingo Mobile Manor NE 5,,37.5,3.0,0.0,routed,2223.0,approach-review
882830c941fffff,Summer Lake E 7,,69.6,5.56,0.0,straightline,1787.0,detour-review
882830c943fffff,Summer Lake E 5,,55.8,4.46,800.0,straightline,1284.0,detour-review
882830c945fffff,Summer Lake E 9,,74.1,5.93,961.0,straightline,2238.0,detour-review
882830c947fffff,Flamingo Mobile Manor SE 4,,59.6,4.77,0.0,straightline,2204.0,detour-review
882830c949fffff,Summer Lake E 6,,157.0,12.56,0.0,routed,1657.0,approach-review
882830c94bfffff,Summer Lake E 4,,155.3,12.42,981.0,routed,1523.0,approach-review
882830c94dfffff,Summer Lake E 8,,169.6,13.57,949.0,routed,1814.0,approach-review
882830c951fffff,Summer Lake NE 2,,96.2,7.7,176.0,routed,909.0,approach-review
882830c953fffff,Summer Lake NE 3,,74.3,5.95,858.0,routed,436.0,approach-review
882830c955fffff,Summer Lake NE 4,,50.4,4.03,670.0,routed,1462.0,approach-review
882830c957fffff,Flamingo Mobile Manor S,,35.6,2.85,0.0,routed,879.0,approach-review
882830c959fffff,Summer Lake E,,97.8,7.82,2154.0,routed,415.0,approach-review
882830c95bfffff,Summer Lake NE,,77.3,6.18,2471.0,routed,184.0,approach-review
882830c95dfffff,Summer Lake E 3,,56.0,4.48,0.0,straightline,838.0,detour-review
882830c961fffff,Flamingo Mobile Manor E 10,,76.3,6.1,783.0,straightline,1199.0,detour-review
882830c963fffff,Flamingo Mobile Manor E 6,,62.2,4.98,0.0,straightline,975.0,detour-review
882830c967fffff,Flamingo Mobile Manor E 9,,74.1,5.93,0.0,straightline,1812.0,detour-review
882830c969fffff,Flamingo Mobile Manor SE 6,,81.3,6.51,641.0,straightline,2779.0,detour-review
882830c96bfffff,Flamingo Mobile Manor SE 5,,66.7,5.34,836.0,straightline,2116.0,detour-review
882830c981fffff,The Willows At Bethel Island NW 3,,68.6,5.49,0.0,routed,1038.0,approach-review
882830c983fffff,The Willows At Bethel Island NW 5,,79.5,6.36,1534.0,routed,1912.0,approach-review
882830c985fffff,The Willows At Bethel Island N 2,,72.6,5.81,0.0,routed,1359.0,approach-review
882830c987fffff,The Willows At Bethel Island N 4,,79.2,6.34,0.0,routed,1890.0,approach-review
882830c989fffff,The Willows At Bethel Island NW 2,,62.0,4.96,1872.0,routed,555.0,approach-review
882830c98bfffff,The Willows At Bethel Island NW 4,,74.4,5.95,1155.0,routed,1422.0,approach-review
882830c98dfffff,The Willows At Bethel Island NW,,61.0,4.88,1393.0,routed,436.0,approach-review
882830c991fffff,The Willows At Bethel Island NW 10,,106.2,8.5,57.0,routed,2490.0,approach-review
882830c993fffff,The Willows At Bethel Island NW 15,,173.5,13.88,974.0,routed,3212.0,approach-review
882830c995fffff,The Willows At Bethel Island NW 8,,103.8,8.31,0.0,routed,2296.0,approach-review
882830c997fffff,The Willows At Bethel Island NW 12,,114.3,9.14,520.0,routed,3133.0,approach-review
882830c999fffff,The Willows At Bethel Island NW 9,,110.6,8.84,1724.0,routed,2043.0,approach-review
882830c99bfffff,The Willows At Bethel Island NW 13,,161.7,12.94,916.0,routed,2268.0,approach-review
882830c99dfffff,The Willows At Bethel Island NW 6,,94.9,7.59,2283.0,routed,1579.0,approach-review
882830c9a1fffff,The Willows At Bethel Island N 6,,92.9,7.43,0.0,routed,2981.0,approach-review
882830c9a3fffff,The Willows At Bethel Island N 8,,96.3,7.7,0.0,routed,3255.0,approach-review
882830c9a5fffff,The Willows At Bethel Island NE 9,,83.3,6.67,0.0,routed,3770.0,approach-review
882830c9a7fffff,The Willows At Bethel Island N 9,,104.2,8.34,0.0,routed,3892.0,approach-review
882830c9a9fffff,The Willows At Bethel Island N 3,,82.1,6.57,0.0,routed,2078.0,approach-review
882830c9abfffff,The Willows At Bethel Island N 5,,84.4,6.75,0.0,routed,2305.0,approach-review
882830c9adfffff,The Willows At Bethel Island NE 5,,65.3,5.23,0.0,routed,2851.0,approach-review
882830c9b1fffff,The Willows At Bethel Island N 10,,99.1,7.93,781.0,routed,3483.0,approach-review
882830c9b3fffff,The Willows At Bethel Island NW 14,,125.5,10.04,774.0,routed,4033.0,approach-review
882830c9b5fffff,The Willows At Bethel Island N 11,,102.4,8.19,0.0,routed,3741.0,approach-review
882830c9b7fffff,The Willows At Bethel Island N 14,,110.2,8.82,196.0,routed,4369.0,approach-review
882830c9b9fffff,The Willows At Bethel Island NW 7,,88.6,7.09,990.0,routed,2643.0,approach-review
882830c9bbfffff,The Willows At Bethel Island NW 11,,114.4,9.15,0.0,routed,3141.0,approach-review
882830c9bdfffff,The Willows At Bethel Island N 7,,90.7,7.25,0.0,routed,2807.0,approach-review
882830c9c1fffff,The Willows At Bethel Island SW 2,,41.5,3.32,852.0,routed,292.0,approach-review
882830c9c3fffff,The Willows At Bethel Island W 2,,56.3,4.5,1628.0,routed,889.0,approach-review
882830c9c5fffff,The Willows At Bethel Island SW,,34.0,2.72,1053.0,routed,478.0,approach-review
882830c9c7fffff,The Willows At Bethel Island W,,43.8,3.5,1762.0,routed,494.0,approach-review
882830c9c9fffff,Santiago Mobile Home park W,,46.7,3.73,1251.0,routed,531.0,approach-review
882830c9cbfffff,Santiago Mobile Home park NW 2,,63.4,5.08,0.0,routed,556.0,approach-review
882830c9cdfffff,Santiago Mobile Home park NW,,40.4,3.23,598.0,routed,494.0,approach-review
882830c9d1fffff,The Willows At Bethel Island W 6,,90.6,7.25,991.0,routed,665.0,approach-review
882830c9d3fffff,The Willows At Bethel Island W 7,,99.6,7.97,0.0,routed,1165.0,approach-review
882830c9d5fffff,The Willows At Bethel Island W 3,,74.7,5.98,1376.0,routed,1064.0,approach-review
882830c9d7fffff,The Willows At Bethel Island W 5,,90.6,7.25,0.0,routed,1236.0,approach-review
882830c9d9fffff,Summer Lake NW 15,,81.8,6.54,1904.0,routed,164.0,approach-review
882830c9dbfffff,Summer Lake NW 18,,91.8,7.34,888.0,routed,761.0,approach-review
882830c9ddfffff,The Willows At Bethel Island W 4,,75.2,6.02,0.0,routed,723.0,approach-review
882830c9e1fffff,The Willows At Bethel Island NE,,34.4,2.76,0.0,routed,1133.0,approach-review
882830c9e3fffff,The Willows At Bethel Island N,,45.8,3.66,0.0,routed,1286.0,approach-review
882830c9e5fffff,The Willows At Bethel Island NE 3,,38.6,3.09,0.0,routed,1886.0,approach-review
882830c9e7fffff,The Willows At Bethel Island NE 2,,51.9,4.15,0.0,routed,2009.0,approach-review
882830c9e9fffff,The Willows At Bethel Island E,,22.2,1.78,1022.0,routed,283.0,approach-review
882830c9ebfffff,The Willows At Bethel Island,,33.9,2.71,1650.0,routed,337.0,approach-review
882830c9edfffff,The Willows At Bethel Island E 2,,23.4,1.87,0.0,routed,1058.0,approach-review
882830ca01fffff,Brentwood Parks Apartments,,12.4,0.99,9721.0,routed,96.0,network-estimate
882830ca03fffff,Terrene,,19.7,1.57,9985.0,routed,29.0,network-estimate
882830ca05fffff,Brentwood Parks Apartments E,,36.5,2.92,1346.0,routed,50.0,network-estimate
882830ca07fffff,Terrene E,,25.4,2.03,6826.0,routed,167.0,approach-review
882830ca09fffff,Walnut Acres Mobile Home Park,,4.9,0.39,9580.0,routed,56.0,network-estimate
882830ca0bfffff,Brentwood Parks Apartments SW,,8.0,0.64,10941.0,routed,35.0,network-estimate
882830ca0dfffff,Brentwood Parks Apartments SE,,14.7,1.18,6558.0,routed,203.0,approach-review
882830ca11fffff,Marsh Creek Apartments W,,44.2,3.54,14803.0,routed,157.0,approach-review
882830ca13fffff,Arbor Ridge Apartments E 2,,35.5,2.84,8239.0,routed,94.0,network-estimate
882830ca15fffff,Marsh Creek Apartments,,39.6,3.17,7196.0,routed,252.0,approach-review
882830ca17fffff,Brentwood Park S,,27.3,2.19,9612.0,routed,128.0,approach-review
882830ca19fffff,Villa Amador Apartments E 2,,35.5,2.84,9533.0,routed,113.0,approach-review
882830ca1bfffff,Villa Amador Apartments E,,43.6,3.49,11521.0,routed,29.0,network-estimate
882830ca1dfffff,Arteaga's Redwood Apartments,,21.2,1.69,8860.0,routed,103.0,approach-review
882830ca21fffff,Knightsen S 2,,61.5,4.92,3824.0,routed,276.0,approach-review
882830ca23fffff,Knightsen S,,53.4,4.27,2300.0,routed,157.0,approach-review
882830ca25fffff,Knightsen SE 3,,68.9,5.51,1843.0,routed,176.0,approach-review
882830ca27fffff,Knightsen SE,,70.9,5.67,2015.0,routed,141.0,approach-review
882830ca29fffff,Terrene E 2,,65.1,5.21,286.0,routed,445.0,approach-review
882830ca2bfffff,Havenwood Village,,49.0,3.92,855.0,routed,447.0,approach-review
882830ca2dfffff,Knightsen SE 5,,66.1,5.29,3529.0,routed,221.0,approach-review
882830ca31fffff,Sunset Crossing N,,41.9,3.35,2054.0,routed,154.0,approach-review
882830ca33fffff,Brentwood Park E,,34.6,2.77,2416.0,routed,75.0,network-estimate
882830ca35fffff,Knightsen SW,,55.1,4.41,1836.0,routed,254.0,approach-review
882830ca37fffff,Knightsen W,,44.4,3.55,4762.0,routed,131.0,approach-review
882830ca39fffff,Sunset Crossing,,33.0,2.64,9986.0,routed,145.0,approach-review
882830ca3bfffff,Brentwood Park SE,,40.3,3.22,5458.0,routed,90.0,network-estimate
882830ca3dfffff,Sunset Crossing E,,39.0,3.12,2150.0,routed,100.0,network-estimate
882830ca41fffff,Woodgate Mobile Home Park SE,,28.8,2.3,3496.0,routed,269.0,approach-review
882830ca43fffff,Woodgate Mobile Home Park,,20.3,1.62,13585.0,routed,95.0,network-estimate
882830ca45fffff,Woodgate Mobile Home Park SE 2,,34.3,2.74,3053.0,routed,179.0,approach-review
882830ca47fffff,Woodgate Mobile Home Park E,,20.4,1.63,10641.0,routed,91.0,network-estimate
882830ca49fffff,Woodgate Mobile Home Park S 2,,40.9,3.27,816.0,routed,396.0,approach-review
882830ca4bfffff,Woodgate Mobile Home Park S,,27.7,2.22,3173.0,routed,166.0,approach-review
882830ca4dfffff,Woodgate Mobile Home Park SE 3,,38.4,3.07,1595.0,routed,146.0,approach-review
882830ca51fffff,Midway Mobile Home Park SW,,29.1,2.33,10673.0,routed,97.0,network-estimate
882830ca53fffff,Villa Amador Apartments SE 2,,29.6,2.37,12988.0,routed,64.0,network-estimate
882830ca55fffff,Midway Mobile Home Park,,13.0,1.04,11709.0,routed,105.0,approach-review
882830ca57fffff,Midway Mobile Home Park W,,19.6,1.57,10357.0,routed,131.0,approach-review
882830ca59fffff,Woodgate Mobile Home Park SW 3,,37.2,2.97,6264.0,routed,212.0,approach-review
882830ca5bfffff,Midway Mobile Home Park SW 2,,20.9,1.67,10284.0,routed,59.0,network-estimate
882830ca5dfffff,Woodgate Mobile Home Park SW,,28.4,2.27,8675.0,routed,96.0,network-estimate
882830ca61fffff,Woodgate Mobile Home Park E 4,,42.1,3.37,1087.0,routed,461.0,approach-review
882830ca63fffff,Brentwood Parks Apartments E 2,,35.7,2.86,745.0,routed,119.0,approach-review
882830ca65fffff,Brentwood Parks Apartments E 4,,52.0,4.16,1312.0,routed,250.0,approach-review
882830ca67fffff,Brentwood Parks Apartments E 3,,51.0,4.08,2088.0,routed,69.0,network-estimate
882830ca69fffff,Woodgate Mobile Home Park E 3,,41.1,3.29,391.0,routed,383.0,approach-review
882830ca6bfffff,Woodgate Mobile Home Park E 2,,32.2,2.58,1368.0,routed,209.0,approach-review
882830ca6dfffff,Woodgate Mobile Home Park E 6,,50.6,4.05,916.0,routed,205.0,approach-review
882830ca81fffff,Laurel Ranch E,,30.6,2.45,4112.0,routed,103.0,approach-review
882830ca83fffff,Laurel Ranch N,,43.9,3.51,5740.0,routed,49.0,network-estimate
882830ca85fffff,Summer Creek Place S,,28.7,2.29,10583.0,routed,99.0,network-estimate
882830ca87fffff,Summer Creek Place SW,,35.9,2.87,9617.0,routed,99.0,network-estimate
882830ca89fffff,Laurel Ranch SE,,51.7,4.13,7245.0,routed,138.0,approach-review
882830ca8bfffff,Laurel Ranch,,48.2,3.86,8465.0,routed,160.0,approach-review
882830ca8dfffff,Laurel Ranch E 2,,18.5,1.48,7227.0,routed,39.0,network-estimate
882830ca91fffff,Antioch Family & Senior Apartments SW 3,,61.2,4.9,2783.0,routed,390.0,approach-review
882830ca93fffff,Antioch Family & Senior Apartments SW 2,,52.6,4.21,4130.0,routed,23.0,network-estimate
882830ca95fffff,Antioch Family & Senior Apartments S,,54.8,4.39,3885.0,routed,148.0,approach-review
882830ca97fffff,Antioch Family & Senior Apartments SW,,55.1,4.41,5198.0,routed,280.0,approach-review
882830ca99fffff,Laurel Ranch W 2,,43.7,3.5,9977.0,routed,80.0,network-estimate
882830ca9bfffff,Antioch Hillcrest Terrace E,,45.1,3.61,8190.0,routed,43.0,network-estimate
882830ca9dfffff,Laurel Ranch NW,,56.6,4.53,8794.0,routed,170.0,approach-review
882830caa1fffff,Oakley SW,,6.8,0.55,10287.0,routed,62.0,network-estimate
882830caa3fffff,Twin Oaks Residence,,14.0,1.12,8564.0,routed,101.0,approach-review
882830caa5fffff,Oakley E,,10.2,0.82,3371.0,routed,119.0,approach-review
882830caa7fffff,Oakley,,25.1,2.01,5198.0,routed,216.0,approach-review
882830caa9fffff,Oakley S 2,,21.5,1.72,9724.0,routed,93.0,network-estimate
882830caabfffff,Summer Creek Place SE,,22.2,1.78,10619.0,routed,53.0,network-estimate
882830caadfffff,Oakley S,,19.2,1.54,4564.0,routed,231.0,approach-review
882830cab1fffff,The Oaks,,40.5,3.24,4046.0,routed,91.0,network-estimate
882830cab3fffff,Antioch Family & Senior Apartments NE,,60.9,4.87,2062.0,routed,159.0,approach-review
882830cab5fffff,The Oaks NE,,29.1,2.33,9423.0,routed,162.0,approach-review
882830cab7fffff,The Oaks N,,43.7,3.5,427.0,routed,215.0,approach-review
882830cab9fffff,The Oaks SW,,40.6,3.25,6265.0,routed,190.0,approach-review
882830cabbfffff,Antioch Family & Senior Apartments E,,46.9,3.75,4092.0,routed,94.0,network-estimate
882830cabdfffff,Summer Creek Place,,24.6,1.97,11292.0,routed,68.0,network-estimate
882830cac1fffff,Arbor Ridge Apartments,,39.3,3.14,7405.0,routed,115.0,approach-review
882830cac3fffff,Cross Pointe NE,,37.1,2.97,8909.0,routed,134.0,approach-review
882830cac5fffff,Arbor Ridge Apartments E,,25.0,2.0,9034.0,routed,96.0,network-estimate
882830cac7fffff,Arbor Ridge Apartments N,,29.7,2.37,5238.0,routed,31.0,network-estimate
882830cac9fffff,Brighton Station,,52.0,4.16,4805.0,routed,281.0,approach-review
