h3,land,land_frac,wc_code
8828301147fffff,open water,0.559,80
8828301149fffff,developed,0.76,50
882830114bfffff,open water,0.263,80
882830114dfffff,open water,0.302,80
8828301159fffff,open water,1.0,80
882830115dfffff,open water,0.992,80
8828301161fffff,open water,0.526,80
8828301163fffff,open water,0.997,80
8828301165fffff,wetland,0.338,90
8828301167fffff,open water,1.0,80
8828301169fffff,grassland,0.457,30
882830116bfffff,open water,0.505,80
882830116dfffff,open water,0.39,80
8828301201fffff,grassland,0.744,30
8828301203fffff,grassland,0.896,30
8828301205fffff,grassland,0.629,30
8828301207fffff,woodland,0.636,10
8828301209fffff,grassland,0.827,30
882830120bfffff,grassland,0.977,30
882830120dfffff,grassland,0.688,30
8828301211fffff,grassland,0.356,30
8828301213fffff,developed,0.351,50
8828301215fffff,grassland,0.879,30
8828301217fffff,grassland,0.763,30
8828301219fffff,grassland,0.633,30
882830121bfffff,woodland,0.475,10
882830121dfffff,grassland,0.97,30
8828301221fffff,grassland,0.774,30
8828301223fffff,grassland,0.89,30
8828301225fffff,woodland,0.561,10
8828301227fffff,grassland,0.867,30
8828301229fffff,grassland,0.767,30
882830122bfffff,grassland,0.616,30
882830122dfffff,grassland,0.743,30
8828301231fffff,grassland,0.613,30
8828301233fffff,grassland,0.717,30
8828301235fffff,grassland,0.995,30
8828301237fffff,grassland,0.886,30
8828301239fffff,grassland,0.624,30
882830123bfffff,woodland,0.529,10
882830123dfffff,grassland,0.659,30
8828301241fffff,woodland,0.494,10
8828301243fffff,woodland,0.519,10
8828301245fffff,grassland,0.849,30
8828301247fffff,grassland,0.625,30
8828301249fffff,woodland,0.836,10
882830124bfffff,woodland,0.662,10
882830124dfffff,grassland,0.506,30
8828301251fffff,grassland,0.652,30
8828301253fffff,grassland,0.791,30
8828301255fffff,grassland,0.681,30
8828301257fffff,grassland,0.872,30
8828301259fffff,grassland,0.974,30
882830125bfffff,grassland,0.814,30
882830125dfffff,grassland,0.632,30
8828301261fffff,grassland,0.729,30
8828301263fffff,grassland,0.772,30
8828301265fffff,grassland,0.675,30
8828301267fffff,grassland,0.713,30
8828301269fffff,grassland,0.548,30
882830126bfffff,grassland,0.72,30
882830126dfffff,grassland,0.778,30
8828301281fffff,developed,0.576,50
8828301283fffff,developed,0.772,50
8828301285fffff,developed,0.554,50
8828301287fffff,developed,0.614,50
8828301289fffff,developed,0.604,50
882830128bfffff,developed,0.445,50
882830128dfffff,grassland,0.427,30
8828301291fffff,open water,1.0,80
8828301293fffff,open water,1.0,80
8828301295fffff,open water,0.467,80
8828301297fffff,open water,1.0,80
8828301299fffff,open water,0.676,80
882830129bfffff,open water,1.0,80
882830129dfffff,developed,0.353,50
88283012a1fffff,grassland,0.829,30
88283012a3fffff,grassland,0.484,30
88283012a5fffff,grassland,0.696,30
88283012a7fffff,grassland,0.877,30
88283012a9fffff,grassland,0.824,30
88283012abfffff,grassland,0.791,30
88283012adfffff,grassland,0.875,30
88283012b1fffff,developed,0.494,50
88283012b3fffff,open water,1.0,80
88283012b5fffff,developed,0.725,50
88283012b7fffff,open water,0.492,80
88283012b9fffff,developed,0.774,50
88283012bbfffff,open water,0.81,80
88283012bdfffff,developed,0.518,50
88283012c1fffff,grassland,0.441,30
88283012c3fffff,developed,0.575,50
88283012c5fffff,developed,0.569,50
88283012c7fffff,developed,0.623,50
88283012c9fffff,grassland,0.459,30
88283012cbfffff,grassland,0.444,30
88283012cdfffff,grassland,0.586,30
88283012d1fffff,developed,0.615,50
88283012d3fffff,developed,0.504,50
88283012d5fffff,developed,0.533,50
88283012d7fffff,developed,0.521,50
88283012d9fffff,developed,0.542,50
88283012dbfffff,developed,0.606,50
88283012ddfffff,developed,0.475,50
88283012e1fffff,grassland,0.803,30
88283012e3fffff,grassland,0.719,30
88283012e5fffff,grassland,0.858,30
88283012e7fffff,grassland,0.735,30
88283012e9fffff,grassland,0.647,30
88283012ebfffff,grassland,0.575,30
88283012edfffff,grassland,0.573,30
8828301301fffff,woodland,0.412,10
8828301303fffff,grassland,0.817,30
8828301305fffff,woodland,0.549,10
8828301307fffff,developed,0.467,50
8828301309fffff,woodland,0.63,10
882830130bfffff,grassland,0.517,30
882830130dfffff,woodland,0.564,10
8828301311fffff,grassland,0.788,30
8828301313fffff,grassland,0.801,30
8828301315fffff,grassland,0.847,30
8828301317fffff,grassland,0.82,30
8828301319fffff,woodland,0.551,10
882830131bfffff,grassland,0.539,30
882830131dfffff,grassland,0.525,30
8828301321fffff,developed,0.643,50
8828301323fffff,developed,0.711,50
8828301325fffff,developed,0.489,50
8828301327fffff,developed,0.805,50
8828301329fffff,developed,0.616,50
882830132bfffff,developed,0.552,50
882830132dfffff,developed,0.629,50
8828301331fffff,developed,0.709,50
8828301333fffff,open water,0.696,80
8828301335fffff,developed,0.714,50
8828301337fffff,open water,0.495,80
8828301339fffff,woodland,0.606,10
882830133bfffff,woodland,0.685,10
882830133dfffff,developed,0.642,50
8828301341fffff,woodland,0.768,10
8828301343fffff,grassland,0.511,30
8828301345fffff,woodland,0.707,10
8828301347fffff,grassland,0.615,30
8828301349fffff,woodland,0.792,10
882830134bfffff,woodland,0.482,10
882830134dfffff,woodland,0.628,10
8828301351fffff,grassland,0.553,30
8828301353fffff,grassland,0.593,30
8828301355fffff,woodland,0.615,10
8828301357fffff,woodland,0.606,10
8828301359fffff,woodland,0.504,10
882830135bfffff,woodland,0.578,10
882830135dfffff,grassland,0.601,30
8828301361fffff,woodland,0.574,10
8828301363fffff,developed,0.585,50
8828301365fffff,developed,0.676,50
8828301367fffff,developed,0.715,50
8828301369fffff,woodland,0.47,10
882830136bfffff,woodland,0.478,10
882830136dfffff,woodland,0.524,10
8828301601fffff,open water,1.0,80
8828301605fffff,open water,1.0,80
8828301609fffff,open water,1.0,80
882830160dfffff,open water,1.0,80
8828301621fffff,open water,1.0,80
8828301625fffff,open water,1.0,80
8828301627fffff,open water,1.0,80
8828301629fffff,open water,1.0,80
882830162bfffff,open water,1.0,80
882830162dfffff,open water,1.0,80
8828301641fffff,open water,1.0,80
8828301643fffff,open water,1.0,80
8828301645fffff,open water,1.0,80
8828301647fffff,open water,1.0,80
8828301649fffff,open water,1.0,80
882830164bfffff,open water,1.0,80
882830164dfffff,open water,1.0,80
8828301661fffff,open water,1.0,80
8828301663fffff,open water,1.0,80
8828301665fffff,open water,1.0,80
8828301667fffff,open water,1.0,80
8828301669fffff,open water,1.0,80
882830166bfffff,open water,1.0,80
882830166dfffff,open water,1.0,80
8828301701fffff,open water,1.0,80
8828301703fffff,open water,1.0,80
8828301705fffff,open water,1.0,80
8828301707fffff,open water,1.0,80
8828301709fffff,open water,1.0,80
882830170bfffff,open water,1.0,80
882830170dfffff,open water,1.0,80
8828301711fffff,open water,1.0,80
8828301713fffff,open water,1.0,80
8828301715fffff,open water,1.0,80
8828301719fffff,open water,1.0,80
882830171bfffff,open water,1.0,80
882830171dfffff,open water,1.0,80
8828301729fffff,open water,1.0,80
8828301741fffff,open water,1.0,80
8828301743fffff,open water,1.0,80
8828301745fffff,open water,1.0,80
8828301747fffff,open water,1.0,80
8828301749fffff,open water,1.0,80
882830174bfffff,open water,1.0,80
882830174dfffff,open water,1.0,80
8828301751fffff,open water,1.0,80
8828301753fffff,open water,1.0,80
8828301755fffff,open water,1.0,80
8828301757fffff,open water,1.0,80
8828301759fffff,open water,1.0,80
882830175bfffff,open water,1.0,80
882830175dfffff,open water,1.0,80
8828301761fffff,open water,1.0,80
8828301763fffff,open water,1.0,80
8828301765fffff,open water,1.0,80
8828301767fffff,open water,1.0,80
8828301769fffff,open water,1.0,80
882830176bfffff,open water,1.0,80
882830176dfffff,open water,1.0,80
8828301a09fffff,open water,0.991,80
8828301a41fffff,wetland,0.372,90
8828301a43fffff,open water,0.631,80
8828301a45fffff,grassland,0.548,30
8828301a47fffff,open water,0.566,80
8828301a49fffff,wetland,0.622,90
8828301a4bfffff,wetland,0.508,90
8828301a4dfffff,open water,0.326,80
8828301a51fffff,open water,1.0,80
8828301a55fffff,open water,1.0,80
8828301a57fffff,open water,1.0,80
8828301a59fffff,wetland,0.603,90
8828301a5bfffff,open water,1.0,80
8828301a5dfffff,open water,0.545,80
8828301a61fffff,open water,0.968,80
8828301a65fffff,open water,1.0,80
8828301a69fffff,wetland,0.539,90
8828301a6bfffff,open water,0.673,80
8828301a6dfffff,open water,0.464,80
8828301b41fffff,open water,1.0,80
8828301b49fffff,open water,1.0,80
8828301b4bfffff,open water,0.998,80
8828301b4dfffff,open water,1.0,80
8828301b59fffff,open water,1.0,80
8828301b5dfffff,open water,1.0,80
8828305245fffff,open water,0.353,80
8828305261fffff,woodland,0.423,10
8828305263fffff,open water,0.646,80
8828305265fffff,woodland,0.537,10
8828305267fffff,open water,0.633,80
8828305269fffff,woodland,0.289,10
882830526bfffff,open water,0.875,80
882830526dfffff,wetland,0.373,90
8828305341fffff,cropland,0.619,40
8828305343fffff,open water,0.962,80
8828305345fffff,cropland,0.641,40
8828305347fffff,cropland,0.352,40
8828305349fffff,cropland,0.603,40
882830534bfffff,open water,0.629,80
882830534dfffff,cropland,0.7,40
8828305359fffff,open water,0.905,80
882830535bfffff,open water,0.638,80
8828305369fffff,cropland,0.647,40
882830536dfffff,open water,0.608,80
8828308801fffff,woodland,0.583,10
8828308803fffff,woodland,0.807,10
8828308805fffff,woodland,0.824,10
8828308807fffff,woodland,0.725,10
8828308809fffff,woodland,0.829,10
882830880bfffff,woodland,0.38,10
882830880dfffff,woodland,0.852,10
8828308811fffff,woodland,0.862,10
8828308813fffff,woodland,0.83,10
8828308815fffff,woodland,0.658,10
8828308817fffff,woodland,0.885,10
8828308819fffff,woodland,0.846,10
882830881bfffff,woodland,0.873,10
882830881dfffff,woodland,0.832,10
8828308821fffff,woodland,0.682,10
8828308823fffff,woodland,0.919,10
8828308825fffff,woodland,0.764,10
8828308827fffff,woodland,0.864,10
8828308829fffff,woodland,0.88,10
882830882bfffff,woodland,0.809,10
882830882dfffff,woodland,0.597,10
8828308831fffff,woodland,0.919,10
8828308833fffff,woodland,0.822,10
8828308835fffff,woodland,0.947,10
8828308837fffff,woodland,0.834,10
8828308839fffff,woodland,0.92,10
882830883bfffff,woodland,0.88,10
882830883dfffff,woodland,0.913,10
8828308841fffff,grassland,0.514,30
8828308843fffff,grassland,0.412,30
8828308845fffff,woodland,0.902,10
8828308847fffff,woodland,0.864,10
8828308849fffff,grassland,0.574,30
882830884bfffff,woodland,0.533,10
882830884dfffff,woodland,0.6,10
8828308851fffff,woodland,0.559,10
8828308853fffff,woodland,0.614,10
8828308855fffff,woodland,0.488,10
8828308857fffff,grassland,0.526,30
8828308859fffff,woodland,0.596,10
882830885bfffff,woodland,0.669,10
882830885dfffff,woodland,0.674,10
8828308861fffff,woodland,0.79,10
8828308863fffff,woodland,0.806,10
8828308865fffff,woodland,0.73,10
8828308867fffff,woodland,0.752,10
8828308869fffff,woodland,0.863,10
882830886bfffff,woodland,0.847,10
882830886dfffff,woodland,0.763,10
8828308881fffff,grassland,0.411,30
8828308883fffff,woodland,0.511,10
8828308885fffff,woodland,0.554,10
8828308887fffff,grassland,0.595,30
8828308889fffff,grassland,0.319,30
882830888bfffff,woodland,0.557,10
882830888dfffff,woodland,0.753,10
8828308891fffff,woodland,0.631,10
8828308893fffff,woodland,0.879,10
8828308895fffff,open water,0.452,80
8828308897fffff,open water,0.668,80
8828308899fffff,woodland,0.768,10
882830889bfffff,woodland,0.606,10
882830889dfffff,open water,0.526,80
88283088a1fffff,grassland,0.537,30
88283088a3fffff,grassland,0.595,30
88283088a5fffff,woodland,0.612,10
88283088a7fffff,woodland,0.85,10
88283088a9fffff,woodland,0.381,10
88283088abfffff,woodland,0.833,10
88283088adfffff,open water,0.74,80
88283088b1fffff,woodland,0.86,10
88283088b3fffff,woodland,0.595,10
88283088b5fffff,grassland,0.57,30
88283088b7fffff,grassland,0.87,30
88283088b9fffff,woodland,0.78,10
88283088bbfffff,woodland,0.581,10
88283088bdfffff,woodland,0.701,10
88283088c1fffff,woodland,0.581,10
88283088c3fffff,woodland,0.631,10
88283088c5fffff,woodland,0.77,10
88283088c7fffff,woodland,0.619,10
88283088c9fffff,woodland,0.79,10
88283088cbfffff,woodland,0.844,10
88283088cdfffff,woodland,0.636,10
88283088d1fffff,woodland,0.874,10
88283088d3fffff,woodland,0.936,10
88283088d5fffff,grassland,0.504,30
88283088d7fffff,woodland,0.763,10
88283088d9fffff,woodland,0.929,10
88283088dbfffff,woodland,0.908,10
88283088ddfffff,woodland,0.794,10
88283088e1fffff,grassland,0.43,30
88283088e3fffff,open water,0.466,80
88283088e5fffff,woodland,0.849,10
88283088e7fffff,open water,0.516,80
88283088e9fffff,grassland,0.51,30
88283088ebfffff,grassland,0.538,30
88283088edfffff,woodland,0.742,10
8828308901fffff,woodland,0.378,10
8828308903fffff,woodland,0.745,10
8828308905fffff,woodland,0.443,10
8828308907fffff,grassland,0.417,30
8828308909fffff,woodland,0.773,10
882830890bfffff,developed,0.506,50
882830890dfffff,woodland,0.788,10
8828308911fffff,woodland,0.69,10
8828308913fffff,woodland,0.903,10
8828308915fffff,woodland,0.829,10
8828308917fffff,woodland,0.839,10
8828308919fffff,woodland,0.862,10
882830891bfffff,woodland,0.787,10
882830891dfffff,woodland,0.763,10
8828308921fffff,woodland,0.617,10
8828308923fffff,woodland,0.502,10
8828308925fffff,developed,0.534,50
8828308927fffff,woodland,0.53,10
8828308929fffff,woodland,0.497,10
882830892bfffff,woodland,0.506,10
882830892dfffff,woodland,0.682,10
8828308931fffff,woodland,0.707,10
8828308933fffff,woodland,0.787,10
8828308935fffff,woodland,0.752,10
8828308937fffff,woodland,0.493,10
8828308939fffff,woodland,0.906,10
882830893bfffff,woodland,0.717,10
882830893dfffff,woodland,0.607,10
8828308941fffff,woodland,0.745,10
8828308943fffff,woodland,0.754,10
8828308945fffff,woodland,0.495,10
8828308947fffff,woodland,0.877,10
8828308949fffff,grassland,0.62,30
882830894bfffff,grassland,0.563,30
882830894dfffff,woodland,0.666,10
8828308951fffff,woodland,0.819,10
8828308953fffff,woodland,0.532,10
8828308955fffff,woodland,0.578,10
8828308957fffff,woodland,0.478,10
8828308959fffff,woodland,0.71,10
882830895bfffff,woodland,0.459,10
882830895dfffff,woodland,0.888,10
8828308961fffff,woodland,0.749,10
8828308963fffff,woodland,0.651,10
8828308965fffff,woodland,0.647,10
8828308967fffff,developed,0.5,50
8828308969fffff,woodland,0.647,10
882830896bfffff,woodland,0.811,10
882830896dfffff,woodland,0.616,10
8828308981fffff,grassland,0.54,30
8828308983fffff,grassland,0.697,30
8828308985fffff,grassland,0.868,30
8828308987fffff,grassland,0.667,30
8828308989fffff,grassland,0.606,30
882830898bfffff,grassland,0.653,30
882830898dfffff,grassland,0.579,30
8828308991fffff,grassland,0.513,30
8828308993fffff,grassland,0.759,30
8828308995fffff,grassland,0.576,30
8828308997fffff,grassland,0.663,30
8828308999fffff,woodland,0.647,10
882830899bfffff,woodland,0.749,10
882830899dfffff,woodland,0.534,10
88283089a1fffff,woodland,0.73,10
88283089a3fffff,woodland,0.714,10
88283089a5fffff,grassland,0.658,30
88283089a7fffff,grassland,0.587,30
88283089a9fffff,grassland,0.613,30
88283089abfffff,woodland,0.519,10
88283089adfffff,woodland,0.737,10
88283089b1fffff,woodland,0.582,10
88283089b3fffff,woodland,0.603,10
88283089b5fffff,woodland,0.653,10
88283089b7fffff,woodland,0.646,10
88283089b9fffff,grassland,0.508,30
88283089bbfffff,grassland,0.832,30
88283089bdfffff,grassland,0.523,30
88283089c1fffff,woodland,0.798,10
88283089c3fffff,woodland,0.657,10
88283089c5fffff,woodland,0.877,10
88283089c7fffff,woodland,0.858,10
88283089c9fffff,woodland,0.785,10
88283089cbfffff,woodland,0.759,10
88283089cdfffff,woodland,0.77,10
88283089d1fffff,woodland,0.427,10
88283089d3fffff,woodland,0.491,10
88283089d5fffff,grassland,0.55,30
88283089d7fffff,grassland,0.647,30
88283089d9fffff,woodland,0.698,10
88283089dbfffff,woodland,0.47,10
88283089ddfffff,woodland,0.63,10
88283089e1fffff,woodland,0.706,10
88283089e3fffff,grassland,0.637,30
88283089e5fffff,woodland,0.866,10
88283089e7fffff,woodland,0.744,10
88283089e9fffff,woodland,0.789,10
88283089ebfffff,woodland,0.611,10
88283089edfffff,woodland,0.52,10
8828308a05fffff,woodland,0.831,10
8828308a21fffff,woodland,0.928,10
8828308a23fffff,woodland,0.879,10
8828308a25fffff,woodland,0.603,10
8828308a27fffff,grassland,0.591,30
8828308a29fffff,woodland,0.999,10
8828308a2bfffff,woodland,0.882,10
8828308a2dfffff,woodland,0.991,10
8828308a31fffff,woodland,0.885,10
8828308a33fffff,woodland,0.913,10
8828308a35fffff,woodland,0.728,10
8828308a37fffff,woodland,0.6,10
8828308a3dfffff,woodland,0.883,10
8828308a61fffff,woodland,0.981,10
8828308a63fffff,woodland,0.971,10
8828308a65fffff,woodland,0.999,10
8828308a67fffff,woodland,0.995,10
8828308aa1fffff,woodland,0.903,10
8828308aa3fffff,woodland,0.918,10
8828308aa5fffff,woodland,0.694,10
8828308aa7fffff,woodland,0.834,10
8828308aadfffff,woodland,0.872,10
8828308ab1fffff,woodland,0.694,10
8828308ab3fffff,woodland,0.594,10
8828308ab5fffff,woodland,0.652,10
8828308ab7fffff,woodland,0.84,10
8828308abdfffff,woodland,0.586,10
8828308ae5fffff,woodland,0.85,10
8828308ae7fffff,woodland,0.834,10
8828308b01fffff,woodland,0.496,10
8828308b03fffff,woodland,0.502,10
8828308b05fffff,woodland,0.596,10
8828308b07fffff,woodland,0.569,10
8828308b09fffff,developed,0.533,50
8828308b0bfffff,developed,0.344,50
8828308b0dfffff,grassland,0.547,30
8828308b11fffff,woodland,0.669,10
8828308b13fffff,woodland,0.746,10
8828308b15fffff,grassland,0.411,30
8828308b17fffff,woodland,0.529,10
8828308b19fffff,woodland,0.574,10
8828308b1bfffff,woodland,0.608,10
8828308b1dfffff,woodland,0.534,10
8828308b21fffff,grassland,0.548,30
8828308b23fffff,grassland,0.774,30
8828308b25fffff,woodland,0.612,10
8828308b27fffff,woodland,0.579,10
8828308b29fffff,woodland,0.609,10
8828308b2bfffff,grassland,0.401,30
8828308b2dfffff,grassland,0.75,30
8828308b31fffff,woodland,0.355,10
8828308b33fffff,woodland,0.482,10
8828308b35fffff,grassland,0.732,30
8828308b37fffff,woodland,0.422,10
8828308b39fffff,woodland,0.575,10
8828308b3bfffff,woodland,0.712,10
8828308b3dfffff,grassland,0.494,30
8828308b41fffff,woodland,0.418,10
8828308b43fffff,woodland,0.517,10
8828308b45fffff,grassland,0.41,30
8828308b47fffff,woodland,0.438,10
8828308b49fffff,woodland,0.983,10
8828308b4bfffff,woodland,0.715,10
8828308b4dfffff,woodland,0.601,10
8828308b51fffff,woodland,0.842,10
8828308b53fffff,woodland,0.655,10
8828308b55fffff,grassland,0.449,30
8828308b57fffff,woodland,0.484,10
8828308b59fffff,woodland,0.996,10
8828308b5bfffff,woodland,0.999,10
8828308b5dfffff,woodland,0.803,10
8828308b61fffff,grassland,0.72,30
8828308b63fffff,woodland,0.557,10
8828308b65fffff,woodland,0.662,10
8828308b67fffff,woodland,0.61,10
8828308b69fffff,woodland,0.47,10
8828308b6bfffff,grassland,0.622,30
8828308b6dfffff,woodland,0.54,10
8828308c01fffff,developed,0.89,50
8828308c03fffff,developed,0.768,50
8828308c05fffff,developed,0.923,50
8828308c07fffff,developed,0.952,50
8828308c09fffff,developed,0.931,50
8828308c0bfffff,developed,0.862,50
8828308c0dfffff,developed,0.985,50
8828308c11fffff,grassland,0.413,30
8828308c13fffff,woodland,0.492,10
8828308c15fffff,developed,0.619,50
8828308c17fffff,developed,0.297,50
8828308c19fffff,grassland,0.382,30
8828308c1bfffff,woodland,0.323,10
8828308c1dfffff,developed,0.404,50
8828308c21fffff,developed,0.439,50
8828308c23fffff,developed,0.776,50
8828308c25fffff,developed,0.502,50
8828308c27fffff,developed,0.717,50
8828308c29fffff,developed,0.918,50
8828308c2bfffff,developed,0.851,50
8828308c2dfffff,woodland,0.494,10
8828308c31fffff,developed,0.729,50
8828308c33fffff,grassland,0.371,30
8828308c35fffff,developed,0.865,50
8828308c37fffff,developed,0.789,50
8828308c39fffff,developed,0.814,50
8828308c3bfffff,developed,0.499,50
8828308c3dfffff,developed,0.812,50
8828308c41fffff,developed,0.907,50
8828308c43fffff,developed,0.926,50
8828308c45fffff,developed,0.915,50
8828308c47fffff,developed,0.927,50
8828308c49fffff,developed,0.725,50
8828308c4bfffff,developed,0.658,50
8828308c4dfffff,developed,0.784,50
8828308c51fffff,developed,0.712,50
8828308c53fffff,developed,0.566,50
8828308c55fffff,developed,0.909,50
8828308c57fffff,developed,0.602,50
8828308c59fffff,developed,0.699,50
8828308c5bfffff,developed,0.781,50
8828308c5dfffff,developed,0.872,50
8828308c61fffff,developed,0.973,50
8828308c63fffff,developed,0.954,50
8828308c65fffff,developed,0.781,50
8828308c67fffff,developed,0.913,50
8828308c69fffff,developed,0.908,50
8828308c6bfffff,developed,0.855,50
8828308c6dfffff,developed,0.826,50
8828308c81fffff,open water,1.0,80
8828308c83fffff,open water,1.0,80
8828308c85fffff,open water,1.0,80
8828308c87fffff,open water,1.0,80
8828308c89fffff,open water,1.0,80
8828308c8bfffff,open water,1.0,80
8828308c8dfffff,open water,1.0,80
8828308c95fffff,open water,1.0,80
8828308c9dfffff,open water,1.0,80
8828308ca1fffff,open water,1.0,80
8828308ca3fffff,open water,1.0,80
8828308ca5fffff,open water,0.996,80
8828308ca7fffff,open water,1.0,80
8828308ca9fffff,open water,1.0,80
8828308cabfffff,open water,1.0,80
8828308cadfffff,open water,1.0,80
8828308cb1fffff,open water,1.0,80
8828308cb5fffff,open water,1.0,80
8828308cb7fffff,open water,1.0,80
8828308cb9fffff,open water,1.0,80
8828308cbbfffff,open water,1.0,80
8828308cbdfffff,open water,1.0,80
8828308cc1fffff,open water,0.989,80
8828308cc3fffff,open water,1.0,80
8828308cc5fffff,open water,0.495,80
8828308cc7fffff,open water,1.0,80
8828308cc9fffff,open water,0.579,80
8828308ccbfffff,open water,0.496,80
8828308ccdfffff,open water,0.745,80
8828308cd5fffff,open water,1.0,80
8828308cd7fffff,open water,1.0,80
8828308cddfffff,open water,0.964,80
8828308ce1fffff,open water,0.827,80
8828308ce3fffff,open water,1.0,80
8828308ce5fffff,open water,0.76,80
8828308ce7fffff,open water,1.0,80
8828308ce9fffff,grassland,0.535,30
8828308cebfffff,open water,1.0,80
8828308cedfffff,grassland,0.315,30
8828308d01fffff,developed,0.419,50
8828308d03fffff,developed,0.676,50
8828308d05fffff,woodland,0.54,10
8828308d07fffff,developed,0.424,50
8828308d09fffff,woodland,0.594,10
8828308d0bfffff,woodland,0.642,10
8828308d0dfffff,woodland,0.428,10
8828308d11fffff,woodland,0.509,10
8828308d13fffff,developed,0.49,50
8828308d15fffff,developed,0.645,50
8828308d17fffff,developed,0.523,50
8828308d19fffff,developed,0.46,50
8828308d1bfffff,grassland,0.437,30
8828308d1dfffff,developed,0.518,50
8828308d21fffff,woodland,0.622,10
8828308d23fffff,woodland,0.438,10
8828308d25fffff,grassland,0.804,30
8828308d27fffff,grassland,0.534,30
8828308d29fffff,woodland,0.584,10
8828308d2bfffff,woodland,0.767,10
8828308d2dfffff,grassland,0.679,30
8828308d31fffff,woodland,0.526,10
8828308d33fffff,developed,0.466,50
8828308d35fffff,developed,0.487,50
8828308d37fffff,developed,0.464,50
8828308d39fffff,woodland,0.551,10
8828308d3bfffff,woodland,0.564,10
8828308d3dfffff,woodland,0.775,10
8828308d41fffff,woodland,0.502,10
8828308d43fffff,grassland,0.507,30
8828308d45fffff,woodland,0.925,10
8828308d47fffff,woodland,0.881,10
8828308d49fffff,woodland,0.622,10
8828308d4bfffff,grassland,0.767,30
8828308d4dfffff,grassland,0.622,30
8828308d51fffff,grassland,0.543,30
8828308d53fffff,grassland,0.524,30
8828308d55fffff,grassland,0.678,30
8828308d57fffff,woodland,0.67,10
8828308d59fffff,woodland,0.509,10
8828308d5bfffff,woodland,0.511,10
8828308d5dfffff,grassland,0.515,30
8828308d61fffff,woodland,0.854,10
8828308d63fffff,woodland,0.758,10
8828308d65fffff,woodland,0.491,10
8828308d67fffff,woodland,0.541,10
8828308d69fffff,woodland,0.547,10
8828308d6bfffff,woodland,0.626,10
8828308d6dfffff,grassland,0.507,30
8828308d81fffff,open water,0.811,80
8828308d83fffff,open water,1.0,80
8828308d85fffff,open water,0.516,80
8828308d87fffff,open water,1.0,80
8828308d89fffff,developed,0.627,50
8828308d8bfffff,developed,0.28,50
8828308d8dfffff,developed,0.686,50
8828308d91fffff,open water,1.0,80
8828308d93fffff,open water,1.0,80
8828308d95fffff,open water,1.0,80
8828308d97fffff,open water,1.0,80
8828308d99fffff,woodland,0.528,10
8828308d9bfffff,open water,0.79,80
8828308d9dfffff,open water,0.583,80
8828308da1fffff,open water,1.0,80
8828308da3fffff,open water,1.0,80
8828308da5fffff,open water,1.0,80
8828308da7fffff,open water,1.0,80
8828308da9fffff,developed,0.478,50
8828308dabfffff,open water,1.0,80
8828308dadfffff,open water,0.575,80
8828308db1fffff,open water,1.0,80
8828308db3fffff,open water,1.0,80
8828308db5fffff,open water,1.0,80
8828308db7fffff,open water,1.0,80
8828308db9fffff,open water,1.0,80
8828308dbbfffff,open water,1.0,80
8828308dbdfffff,open water,1.0,80
8828308dc1fffff,developed,0.669,50
8828308dc3fffff,developed,0.586,50
8828308dc5fffff,developed,0.667,50
8828308dc7fffff,developed,0.653,50
8828308dc9fffff,developed,0.711,50
8828308dcbfffff,developed,0.608,50
8828308dcdfffff,developed,0.739,50
8828308dd1fffff,grassland,0.347,30
8828308dd3fffff,open water,0.603,80
8828308dd5fffff,developed,0.433,50
8828308dd7fffff,woodland,0.336,10
8828308dd9fffff,grassland,0.573,30
8828308ddbfffff,open water,0.995,80
8828308dddfffff,grassland,0.464,30
8828308de1fffff,developed,0.78,50
8828308de3fffff,developed,0.716,50
8828308de5fffff,developed,0.507,50
8828308de7fffff,developed,0.737,50
8828308de9fffff,developed,0.745,50
8828308debfffff,developed,0.815,50
8828308dedfffff,developed,0.634,50
8828308e01fffff,open water,1.0,80
8828308e03fffff,open water,1.0,80
8828308e05fffff,open water,1.0,80
8828308e07fffff,open water,0.983,80
8828308e0dfffff,open water,1.0,80
8828308e11fffff,open water,1.0,80
8828308e13fffff,open water,1.0,80
8828308e15fffff,open water,1.0,80
8828308e17fffff,open water,1.0,80
8828308e21fffff,open water,0.966,80
8828308e23fffff,open water,0.754,80
8828308e25fffff,open water,0.97,80
8828308e27fffff,open water,0.64,80
8828308e29fffff,open water,0.795,80
8828308e2bfffff,open water,0.894,80
8828308e2dfffff,open water,1.0,80
8828308e31fffff,developed,0.376,50
8828308e33fffff,grassland,0.459,30
8828308e35fffff,developed,0.454,50
8828308e37fffff,developed,0.613,50
8828308e39fffff,open water,0.999,80
8828308e3bfffff,open water,0.66,80
8828308e3dfffff,open water,0.59,80
8828308e63fffff,open water,1.0,80
8828308e67fffff,open water,1.0,80
8828308e81fffff,open water,0.964,80
8828308e85fffff,open water,0.982,80
8828308e87fffff,open water,0.989,80
8828308e8dfffff,open water,1.0,80
8828308ea1fffff,woodland,0.467,10
8828308ea3fffff,woodland,0.585,10
8828308ea5fffff,developed,0.528,50
8828308ea7fffff,developed,0.644,50
8828308ea9fffff,developed,0.419,50
8828308eabfffff,open water,0.777,80
8828308eadfffff,developed,0.621,50
8828308eb1fffff,open water,0.997,80
8828308eb5fffff,grassland,0.355,30
8828308eb7fffff,open water,0.446,80
8828308ebdfffff,open water,0.771,80
8828308ec5fffff,open water,1.0,80
