h3,lidar_pct,lidar_coverage
882830c993fffff,5.8893,0.9966
882830c995fffff,2.3875,1.0
882830c997fffff,21.2972,1.0
882830c999fffff,1.9783,1.0
882830c99bfffff,0.0389,0.9335
882830c99dfffff,1.3488,1.0
882830c9a1fffff,0.1619,1.0
882830c9a3fffff,0.1891,1.0
882830c9a5fffff,0.0,1.0
882830c9a7fffff,0.1854,1.0
882830c9a9fffff,1.5589,1.0
882830c9abfffff,0.0,1.0
882830c9adfffff,0.8232,1.0
882830c9b1fffff,1.543,1.0
882830c9b3fffff,7.0912,1.0
882830c9b5fffff,0.102,1.0
882830c9b7fffff,0.0184,0.9879
882830c9b9fffff,10.5005,1.0
882830c9bbfffff,10.7886,1.0
882830c9bdfffff,0.55,1.0
882830c9c1fffff,0.4291,1.0
882830c9c3fffff,0.4848,1.0
882830c9c5fffff,3.3274,1.0
882830c9c7fffff,3.8473,1.0
882830c9c9fffff,0.9809,1.0
882830c9cbfffff,0.9369,1.0
882830c9cdfffff,1.2903,1.0
882830c9d1fffff,0.3556,1.0
882830c9d3fffff,0.2165,1.0
882830c9d5fffff,0.4198,1.0
882830c9d7fffff,0.0867,1.0
882830c9d9fffff,2.9672,1.0
882830c9dbfffff,0.4504,1.0
882830c9ddfffff,0.2538,1.0
882830c9e1fffff,0.0,1.0
882830c9e3fffff,7.5217,1.0
882830c9e5fffff,0.0,1.0
882830c9e7fffff,0.0378,1.0
882830c9e9fffff,2.073,1.0
882830c9ebfffff,3.2435,1.0
882830c9edfffff,0.0,1.0
882830ca01fffff,8.3243,1.0
882830ca03fffff,6.8943,1.0
882830ca05fffff,0.8703,1.0
882830ca07fffff,4.9627,1.0
882830ca09fffff,10.1559,1.0
882830ca0bfffff,8.5909,1.0
882830ca0dfffff,4.8551,1.0
882830ca11fffff,9.7115,1.0
882830ca13fffff,8.1756,1.0
882830ca15fffff,9.9092,1.0
882830ca17fffff,8.0228,1.0
882830ca19fffff,10.5639,1.0
882830ca1bfffff,8.263,1.0
882830ca1dfffff,6.5102,1.0
882830ca21fffff,8.5454,1.0
882830ca23fffff,7.1031,1.0
882830ca25fffff,6.3165,1.0
882830ca27fffff,4.0982,1.0
882830ca29fffff,2.2008,1.0
882830ca2bfffff,1.2525,1.0
882830ca2dfffff,6.9313,1.0
882830ca31fffff,5.1734,1.0
882830ca33fffff,5.9297,1.0
882830ca35fffff,2.1766,1.0
882830ca37fffff,8.0545,1.0
882830ca39fffff,9.0886,1.0
882830ca3bfffff,9.551,1.0
882830ca3dfffff,4.7845,1.0
882830ca41fffff,5.0103,1.0
882830ca43fffff,8.297,1.0
882830ca45fffff,3.9512,1.0
882830ca47fffff,11.4739,1.0
882830ca49fffff,3.9081,1.0
882830ca4bfffff,2.4089,1.0
882830ca4dfffff,3.7765,1.0
882830ca51fffff,13.4633,1.0
882830ca53fffff,9.4181,1.0
882830ca55fffff,10.6738,1.0
882830ca57fffff,10.2161,1.0
882830ca59fffff,15.5818,1.0
882830ca5bfffff,10.3348,1.0
882830ca5dfffff,6.9833,1.0
882830ca61fffff,1.063,1.0
882830ca63fffff,1.2214,1.0
882830ca65fffff,1.0971,1.0
882830ca67fffff,2.9115,1.0
882830ca69fffff,3.0154,1.0
882830ca6bfffff,3.1049,1.0
882830ca6dfffff,2.0891,1.0
882830ca81fffff,4.6378,1.0
882830ca83fffff,6.4992,1.0
882830ca85fffff,8.3445,1.0
882830ca87fffff,11.016,1.0
882830ca89fffff,2.1905,1.0
882830ca8bfffff,3.319,1.0
882830ca8dfffff,6.0254,1.0
882830ca91fffff,5.5033,1.0
882830ca93fffff,6.4054,1.0
882830ca95fffff,10.4149,1.0
882830ca97fffff,6.6323,1.0
882830ca99fffff,11.9521,1.0
882830ca9bfffff,11.2344,1.0
882830ca9dfffff,7.9755,1.0
882830caa1fffff,9.8103,1.0
882830caa3fffff,8.9061,1.0
882830caa5fffff,4.6029,1.0
882830caa7fffff,7.0059,1.0
882830caa9fffff,9.3046,1.0
882830caabfffff,9.4183,1.0
882830caadfffff,7.6212,1.0
882830cab1fffff,7.4857,1.0
882830cab3fffff,4.5677,1.0
882830cab5fffff,9.0874,1.0
882830cab7fffff,5.5232,1.0
882830cab9fffff,10.9754,1.0
882830cabbfffff,5.1157,1.0
882830cabdfffff,7.9818,1.0
882830cac1fffff,7.3266,1.0
882830cac3fffff,10.5525,1.0
882830cac5fffff,9.2651,1.0
882830cac7fffff,7.3755,1.0
882830cac9fffff,3.9156,1.0
882830cacbfffff,4.4477,1.0
882830cacdfffff,8.3693,1.0
882830cad1fffff,12.1189,1.0
882830cad3fffff,10.5674,1.0
882830cad5fffff,8.4278,1.0
882830cad7fffff,11.426,1.0
882830cad9fffff,10.8235,1.0
882830cadbfffff,7.4974,1.0
882830caddfffff,11.2773,1.0
882830cae1fffff,7.6704,1.0
882830cae3fffff,11.0554,1.0
882830cae5fffff,5.2195,1.0
882830cae7fffff,4.1913,1.0
882830cae9fffff,8.5023,1.0
882830caebfffff,9.8043,1.0
882830caedfffff,9.6059,1.0
882830cb01fffff,0.7081,1.0
882830cb03fffff,0.7694,1.0
882830cb05fffff,0.1642,1.0
882830cb07fffff,0.0003,1.0
882830cb09fffff,0.1879,1.0
882830cb0bfffff,0.6935,1.0
882830cb0dfffff,0.411,1.0
882830cb11fffff,3.3155,1.0
882830cb13fffff,2.2278,1.0
882830cb15fffff,1.2586,1.0
882830cb17fffff,1.2665,1.0
882830cb19fffff,2.8135,1.0
882830cb1bfffff,2.7582,1.0
882830cb1dfffff,1.0,1.0
882830cb21fffff,1.6964,1.0
882830cb23fffff,1.216,1.0
882830cb25fffff,1.9999,1.0
882830cb27fffff,0.7862,1.0
882830cb29fffff,0.0146,1.0
882830cb2bfffff,0.8344,1.0
882830cb2dfffff,1.1619,1.0
882830cb31fffff,2.8406,1.0
882830cb33fffff,3.8983,1.0
882830cb35fffff,1.4386,1.0
882830cb37fffff,1.1818,1.0
882830cb39fffff,1.3157,1.0
882830cb3bfffff,1.6493,1.0
882830cb3dfffff,1.6857,1.0
882830cb41fffff,4.0692,1.0
882830cb43fffff,1.976,1.0
882830cb45fffff,0.2916,1.0
882830cb47fffff,3.7088,1.0
882830cb49fffff,5.2218,1.0
882830cb4bfffff,3.306,1.0
882830cb4dfffff,1.2432,1.0
882830cb51fffff,1.3905,1.0
882830cb53fffff,7.7473,1.0
882830cb55fffff,1.2586,1.0
882830cb57fffff,3.7943,1.0
882830cb59fffff,1.2041,1.0
882830cb5bfffff,6.6407,1.0
882830cb5dfffff,1.2898,1.0
882830cb61fffff,0.0999,1.0
882830cb63fffff,0.06,1.0
882830cb65fffff,0.9857,1.0
882830cb67fffff,0.5278,1.0
882830cb69fffff,0.662,1.0
882830cb6bfffff,0.1018,1.0
882830cb6dfffff,0.8898,1.0
882830cc01fffff,0.0,0.2007
882830cc03fffff,0.0,0.1498
882830cc09fffff,0.0,0.9805
882830cc0bfffff,0.0,1.0
882830cc1dfffff,0.0,0.7159
882830cc41fffff,0.0132,1.0
882830cc43fffff,0.0,1.0
882830cc47fffff,0.0,0.5315
882830cc49fffff,0.6002,1.0
882830cc4bfffff,0.8079,1.0
882830cc4dfffff,0.0,0.795
882830cc51fffff,0.0,1.0
882830cc53fffff,0.0,0.3487
882830cc55fffff,0.0,1.0
882830cc57fffff,0.0,0.9945
882830cc59fffff,0.0,1.0
882830cc5bfffff,0.0,0.9957
882830cc5dfffff,0.0,1.0
882830ce01fffff,15.1045,1.0
882830ce03fffff,10.5902,1.0
882830ce05fffff,8.2112,1.0
882830ce07fffff,7.9904,1.0
882830ce09fffff,9.3326,1.0
882830ce0bfffff,9.5799,1.0
882830ce0dfffff,6.3981,1.0
882830ce11fffff,9.6567,1.0
882830ce13fffff,8.2499,1.0
882830ce15fffff,8.0611,1.0
882830ce17fffff,10.9324,1.0
882830ce19fffff,9.7333,1.0
882830ce1bfffff,9.5036,1.0
882830ce1dfffff,13.1628,1.0
882830ce21fffff,2.5002,1.0
882830ce23fffff,3.7886,1.0
882830ce25fffff,2.2637,1.0
882830ce27fffff,0.202,1.0
882830ce29fffff,5.3865,1.0
882830ce2bfffff,3.3948,1.0
882830ce2dfffff,5.4176,1.0
882830ce31fffff,7.0512,1.0
882830ce33fffff,2.1968,1.0
882830ce35fffff,2.6567,1.0
882830ce37fffff,0.0956,1.0
882830ce39fffff,6.994,1.0
882830ce3bfffff,9.2915,1.0
882830ce3dfffff,6.4852,1.0
882830ce41fffff,2.709,1.0
882830ce43fffff,2.7238,1.0
882830ce45fffff,5.3417,1.0
882830ce47fffff,4.5756,1.0
882830ce49fffff,2.7048,1.0
882830ce4bfffff,3.966,1.0
882830ce4dfffff,5.0834,1.0
882830ce51fffff,7.9287,1.0
882830ce53fffff,13.8883,1.0
882830ce55fffff,10.3859,1.0
882830ce57fffff,14.1103,1.0
882830ce59fffff,1.0289,1.0
882830ce5bfffff,4.0729,1.0
882830ce5dfffff,1.6253,1.0
882830ce61fffff,11.1631,1.0
882830ce63fffff,9.8653,1.0
882830ce65fffff,9.4303,1.0
882830ce67fffff,8.1998,1.0
882830ce69fffff,5.51,1.0
882830ce6bfffff,4.7994,1.0
882830ce6dfffff,10.4945,1.0
882830ce81fffff,0.0,0.7064
882830ce85fffff,0.0,0.3525
882830ce89fffff,0.9225,1.0
882830ce8bfffff,0.0039,1.0
882830ce8dfffff,0.9111,1.0
882830ce91fffff,0.0,0.2468
882830ce99fffff,0.0202,1.0
882830ce9bfffff,0.0,0.96
882830ce9dfffff,0.0,0.6734
882830cec1fffff,8.7309,1.0
882830cec3fffff,4.6799,1.0
882830cec5fffff,5.4442,1.0
882830cec7fffff,2.3111,1.0
882830cec9fffff,9.5033,1.0
882830cecbfffff,7.2602,1.0
882830cecdfffff,6.1794,1.0
882830ced1fffff,3.5297,1.0
882830ced3fffff,0.216,1.0
882830ced5fffff,0.4123,1.0
882830ced7fffff,0.0,1.0
882830ced9fffff,8.3582,1.0
882830cedbfffff,6.1862,1.0
882830ceddfffff,7.689,1.0
882830cee1fffff,9.0485,1.0
882830cee3fffff,1.2232,1.0
882830cee5fffff,1.0173,1.0
882830cee7fffff,0.3035,0.9896
882830cee9fffff,8.0981,1.0
882830ceebfffff,5.9251,1.0
882830ceedfffff,7.5746,1.0
882830cf01fffff,0.0,0.4603
882830cf09fffff,6.1158,1.0
882830cf0bfffff,1.5239,0.9967
882830cf0dfffff,5.6745,1.0
882830cf19fffff,0.8674,0.8477
882830cf1bfffff,0.0213,0.6838
882830cf1dfffff,0.0,0.1973
882830cf29fffff,0.0,0.2027
882830cf2dfffff,0.0,0.318
882830cf41fffff,9.8442,1.0
882830cf43fffff,7.825,1.0
882830cf45fffff,7.6419,1.0
882830cf47fffff,9.0207,1.0
882830cf49fffff,12.2529,1.0
882830cf4bfffff,9.8438,1.0
882830cf4dfffff,9.0434,1.0
882830cf51fffff,8.0479,1.0
882830cf53fffff,8.5114,1.0
882830cf55fffff,8.829,1.0
882830cf57fffff,4.7635,1.0
882830cf59fffff,9.4302,1.0
882830cf5bfffff,10.5244,1.0
882830cf5dfffff,7.7358,1.0
882830cf61fffff,5.8122,1.0
882830cf63fffff,2.2485,0.9952
882830cf65fffff,7.6656,1.0
882830cf67fffff,3.0883,1.0
882830cf69fffff,8.4953,1.0
882830cf6bfffff,9.161,1.0
882830cf6dfffff,5.4121,1.0
882830d001fffff,0.0,1.0
882830d003fffff,0.2028,1.0
882830d005fffff,0.5949,1.0
882830d007fffff,0.028,1.0
882830d00bfffff,0.0084,1.0
882830d011fffff,1.672,1.0
882830d013fffff,3.2983,1.0
882830d015fffff,0.0736,1.0
882830d017fffff,0.0,1.0
882830d019fffff,0.0,1.0
882830d01bfffff,0.3456,1.0
882830d01dfffff,0.0062,1.0
882830d021fffff,0.2268,1.0
882830d023fffff,1.6228,1.0
882830d025fffff,1.5429,1.0
882830d027fffff,2.7605,1.0
882830d029fffff,0.2416,1.0
882830d02bfffff,0.2606,1.0
882830d02dfffff,0.5251,1.0
882830d031fffff,4.7463,1.0
882830d033fffff,4.483,1.0
882830d035fffff,4.6148,1.0
882830d037fffff,0.998,1.0
882830d039fffff,0.0333,1.0
882830d03bfffff,2.1118,1.0
882830d03dfffff,0.9509,1.0
882830d053fffff,3.6132,1.0
882830d057fffff,0.4838,1.0
882830d081fffff,6.5694,1.0
882830d083fffff,14.192,1.0
882830d085fffff,8.7783,1.0
882830d087fffff,3.684,1.0
882830d089fffff,7.3912,1.0
882830d08bfffff,3.4869,1.0
882830d08dfffff,1.7106,1.0
882830d091fffff,17.684,1.0
882830d093fffff,9.638,1.0
882830d095fffff,12.8008,1.0
882830d097fffff,17.678,1.0
882830d099fffff,8.1994,1.0
882830d09bfffff,18.8526,1.0
882830d09dfffff,13.0688,1.0
882830d0a1fffff,5.7122,1.0
882830d0a3fffff,6.6468,1.0
882830d0a5fffff,5.8961,1.0
882830d0a7fffff,12.8965,1.0
882830d0a9fffff,13.998,1.0
882830d0abfffff,10.5621,1.0
882830d0adfffff,2.0322,1.0
882830d0b1fffff,13.6346,1.0
882830d0b3fffff,2.5776,1.0
882830d0b5fffff,8.396,1.0
882830d0b7fffff,15.3932,1.0
882830d0b9fffff,18.5841,1.0
882830d0bbfffff,12.4216,1.0
882830d0bdfffff,3.028,1.0
882830d0c1fffff,0.9939,1.0
882830d0c3fffff,0.9573,1.0
882830d0c5fffff,4.2562,1.0
882830d0c7fffff,1.5605,1.0
882830d0c9fffff,2.1739,1.0
882830d0cbfffff,3.7363,1.0
882830d0cdfffff,5.0554,1.0
882830d0d1fffff,10.7801,1.0
882830d0d3fffff,1.0839,1.0
882830d0d5fffff,5.1783,1.0
882830d0d7fffff,12.228,1.0
882830d0d9fffff,12.1604,1.0
882830d0dbfffff,15.837,1.0
882830d0ddfffff,1.7541,1.0
882830d0e1fffff,1.5316,1.0
882830d0e3fffff,11.4662,1.0
882830d0e5fffff,2.0912,1.0
882830d0e7fffff,3.9314,1.0
882830d0e9fffff,5.0164,1.0
882830d0ebfffff,11.2777,1.0
882830d0edfffff,1.6181,1.0
882830d101fffff,0.9966,1.0
882830d103fffff,1.363,1.0
882830d105fffff,1.0892,1.0
882830d107fffff,7.7921,1.0
882830d10bfffff,0.9869,1.0
882830d111fffff,3.4827,1.0
882830d113fffff,8.1714,1.0
882830d115fffff,0.9884,1.0
882830d117fffff,5.4349,1.0
882830d119fffff,7.6111,1.0
882830d11bfffff,3.8293,1.0
882830d11dfffff,0.9844,1.0
882830d121fffff,1.4441,1.0
882830d123fffff,1.066,1.0
882830d125fffff,1.0146,1.0
882830d127fffff,1.0258,1.0
882830d129fffff,1.1684,1.0
882830d12bfffff,3.6663,1.0
882830d12dfffff,0.7457,1.0
882830d131fffff,18.5111,1.0
882830d133fffff,13.2842,1.0
882830d135fffff,4.5799,1.0
882830d137fffff,20.3295,1.0
882830d139fffff,7.8931,1.0
882830d13bfffff,6.7489,1.0
882830d13dfffff,9.6215,1.0
882830d153fffff,2.531,1.0
882830d157fffff,1.6282,1.0
882830d181fffff,11.4552,1.0
882830d183fffff,13.4574,1.0
882830d185fffff,6.7395,1.0
882830d187fffff,17.8174,1.0
882830d189fffff,6.3681,1.0
882830d18bfffff,9.6686,1.0
882830d18dfffff,9.4423,1.0
882830d191fffff,27.799,1.0
882830d193fffff,29.6382,1.0
882830d195fffff,17.9251,1.0
882830d197fffff,11.961,1.0
882830d199fffff,14.6548,1.0
882830d19bfffff,21.4906,1.0
882830d19dfffff,6.9545,1.0
882830d1a1fffff,27.3133,1.0
882830d1a3fffff,37.9407,1.0
882830d1a5fffff,20.806,1.0
882830d1a7fffff,24.76,1.0
882830d1a9fffff,31.4181,1.0
882830d1abfffff,23.3398,1.0
882830d1adfffff,19.3473,1.0
882830d1b1fffff,60.8435,1.0
882830d1b3fffff,64.3355,1.0
882830d1b5fffff,47.1601,1.0
882830d1b7fffff,36.6916,1.0
882830d1b9fffff,34.8426,1.0
882830d1bbfffff,40.5207,1.0
882830d1bdfffff,70.2682,1.0
882830d1c1fffff,2.0543,1.0
882830d1c3fffff,3.0676,1.0
882830d1c5fffff,1.7667,1.0
882830d1c7fffff,2.6047,1.0
882830d1c9fffff,3.3235,1.0
882830d1cbfffff,3.5742,1.0
882830d1cdfffff,2.2399,1.0
882830d1d1fffff,6.2515,1.0
882830d1d3fffff,4.8379,1.0
882830d1d5fffff,5.1831,1.0
882830d1d7fffff,6.6407,1.0
882830d1d9fffff,3.4939,1.0
882830d1dbfffff,10.2701,1.0
882830d1ddfffff,1.0918,1.0
882830d1e1fffff,10.3331,1.0
882830d1e3fffff,26.1957,1.0
882830d1e5fffff,26.6087,1.0
882830d1e7fffff,44.1943,1.0
882830d1e9fffff,2.7721,1.0
882830d1ebfffff,12.5064,1.0
882830d1edfffff,4.2732,1.0
882830d281fffff,1.6768,1.0
882830d283fffff,0.0,1.0
882830d285fffff,0.7407,1.0
882830d287fffff,0.5893,1.0
882830d28bfffff,10.1731,1.0
882830d291fffff,6.0991,1.0
882830d293fffff,7.7416,1.0
882830d295fffff,9.4023,1.0
882830d297fffff,6.0392,1.0
882830d299fffff,12.5685,1.0
882830d29bfffff,11.9291,1.0
882830d29dfffff,17.4717,1.0
882830d2a1fffff,4.2314,1.0
882830d2a3fffff,2.0333,1.0
882830d2a5fffff,0.124,1.0
882830d2a7fffff,5.9347,1.0
882830d2a9fffff,1.5336,1.0
882830d2abfffff,5.4661,1.0
882830d2adfffff,5.5061,1.0
882830d2b1fffff,8.8554,1.0
882830d2b3fffff,14.6213,1.0
882830d2b5fffff,9.0843,1.0
882830d2b7fffff,11.6092,1.0
882830d2b9fffff,5.8629,1.0
882830d2bbfffff,11.4886,1.0
882830d2bdfffff,14.4403,1.0
882830d2d3fffff,13.9794,1.0
882830d2d7fffff,5.7854,1.0
882830d401fffff,30.7345,1.0
882830d403fffff,37.1554,1.0
882830d405fffff,27.8529,1.0
882830d407fffff,21.2562,1.0
882830d409fffff,43.7966,1.0
882830d40bfffff,51.3028,1.0
882830d40dfffff,22.2928,1.0
882830d411fffff,55.7285,1.0
882830d413fffff,62.5423,1.0
882830d415fffff,32.2113,1.0
882830d417fffff,40.5042,1.0
882830d419fffff,51.9433,1.0
882830d41bfffff,66.6147,1.0
882830d41dfffff,61.1872,1.0
882830d421fffff,12.3957,1.0
882830d423fffff,22.3776,1.0
882830d425fffff,21.5614,1.0
882830d427fffff,25.3334,1.0
882830d429fffff,18.9107,1.0
882830d42bfffff,21.3622,1.0
882830d42dfffff,8.0856,1.0
882830d431fffff,22.9143,1.0
882830d433fffff,24.8025,1.0
882830d435fffff,29.9584,1.0
882830d437fffff,33.8178,1.0
882830d439fffff,26.5288,1.0
882830d43bfffff,28.5051,1.0
882830d43dfffff,23.6135,1.0
882830d441fffff,37.6263,1.0
882830d443fffff,24.3421,1.0
882830d445fffff,16.5626,1.0
882830d447fffff,31.5217,1.0
882830d449fffff,32.336,1.0
882830d44bfffff,36.7353,1.0
882830d44dfffff,8.6124,1.0
882830d451fffff,43.5277,1.0
882830d453fffff,25.5471,1.0
882830d455fffff,33.2783,1.0
882830d457fffff,46.0428,1.0
882830d459fffff,46.5066,1.0
882830d45bfffff,54.8645,1.0
882830d45dfffff,16.0172,1.0
882830d461fffff,20.7277,1.0
882830d463fffff,22.8459,1.0
882830d465fffff,9.8861,1.0
882830d467fffff,21.8814,1.0
882830d469fffff,18.436,1.0
882830d46bfffff,16.849,1.0
882830d46dfffff,14.2821,1.0
882830d481fffff,38.2499,1.0
882830d483fffff,26.0846,1.0
882830d485fffff,44.3715,1.0
882830d487fffff,57.4609,1.0
882830d489fffff,41.1683,1.0
882830d48bfffff,31.9567,1.0
882830d48dfffff,61.6252,1.0
882830d491fffff,30.0224,1.0
882830d493fffff,30.1389,1.0
882830d495fffff,19.4357,1.0
882830d497fffff,26.5448,1.0
882830d499fffff,49.5309,1.0
882830d49bfffff,29.2073,1.0
882830d49dfffff,24.2727,1.0
882830d4a1fffff,19.6565,1.0
882830d4a3fffff,19.6009,1.0
882830d4a5fffff,19.2547,1.0
882830d4a7fffff,20.0738,1.0
882830d4a9fffff,26.8548,1.0
882830d4abfffff,19.128,1.0
882830d4adfffff,25.2516,1.0
882830d4b1fffff,35.4614,1.0
882830d4b3fffff,28.98,1.0
882830d4b5fffff,29.1637,1.0
882830d4b7fffff,26.3176,1.0
882830d4b9fffff,38.1246,1.0
882830d4bbfffff,30.6916,1.0
882830d4bdfffff,29.5295,1.0
882830d4c1fffff,75.2417,1.0
882830d4c3fffff,59.9881,1.0
882830d4c5fffff,65.456,1.0
882830d4c7fffff,68.3373,1.0
882830d4c9fffff,39.8483,1.0
882830d4cbfffff,40.8528,1.0
882830d4cdfffff,57.949,1.0
882830d4d1fffff,50.5751,1.0
882830d4d3fffff,50.1019,1.0
882830d4d5fffff,68.0366,1.0
882830d4d7fffff,61.4459,1.0
882830d4d9fffff,22.0808,1.0
882830d4dbfffff,21.7906,1.0
882830d4ddfffff,44.6325,1.0
882830d4e1fffff,22.8169,1.0
882830d4e3fffff,29.0421,1.0
882830d4e5fffff,37.6275,1.0
882830d4e7fffff,29.7151,1.0
882830d4e9fffff,40.9716,1.0
882830d4ebfffff,43.9413,1.0
882830d4edfffff,22.4998,1.0
882830d501fffff,11.0559,1.0
882830d503fffff,27.649,1.0
882830d505fffff,21.7965,1.0
882830d507fffff,21.8143,1.0
882830d509fffff,18.2711,1.0
882830d50bfffff,30.5306,1.0
882830d50dfffff,15.32,1.0
882830d511fffff,32.1981,1.0
882830d513fffff,19.34,1.0
882830d515fffff,26.9291,1.0
882830d517fffff,30.8761,1.0
882830d519fffff,25.7615,1.0
882830d51bfffff,24.3312,1.0
882830d51dfffff,16.527,1.0
882830d521fffff,35.5224,1.0
882830d523fffff,47.827,1.0
882830d525fffff,65.0707,1.0
882830d527fffff,57.9165,1.0
882830d529fffff,28.478,1.0
882830d52bfffff,60.98,1.0
882830d52dfffff,43.6548,1.0
882830d531fffff,39.2099,1.0
882830d533fffff,33.3378,1.0
882830d535fffff,29.7725,1.0
882830d537fffff,18.6345,1.0
882830d539fffff,33.4781,1.0
882830d53bfffff,38.0745,1.0
882830d53dfffff,46.9133,1.0
882830d541fffff,15.0472,1.0
882830d543fffff,10.1992,1.0
882830d545fffff,23.3215,1.0
882830d547fffff,20.6,1.0
882830d549fffff,17.6151,1.0
882830d54bfffff,6.9084,1.0
882830d54dfffff,19.1914,1.0
882830d551fffff,8.8143,1.0
882830d553fffff,10.4641,1.0
882830d555fffff,17.3083,1.0
882830d557fffff,20.2528,1.0
882830d559fffff,11.1403,1.0
882830d55bfffff,8.3407,1.0
882830d55dfffff,10.5538,1.0
882830d561fffff,6.7871,1.0
882830d563fffff,18.3581,1.0
882830d565fffff,23.7977,1.0
882830d567fffff,12.7613,1.0
882830d569fffff,15.1773,1.0
882830d56bfffff,12.81,1.0
882830d56dfffff,16.1794,1.0
882830d581fffff,40.4277,1.0
882830d583fffff,41.1616,1.0
882830d585fffff,33.7423,1.0
882830d587fffff,32.1344,1.0
882830d589fffff,4.2221,1.0
882830d58bfffff,9.7054,1.0
882830d58dfffff,19.8504,1.0
882830d591fffff,17.3681,1.0
882830d593fffff,21.9764,1.0
882830d595fffff,29.6322,1.0
882830d597fffff,25.074,1.0
882830d599fffff,17.649,1.0
882830d59bfffff,10.7561,1.0
882830d59dfffff,15.546,1.0
882830d5a1fffff,11.3054,1.0
882830d5a3fffff,20.0383,1.0
882830d5a5fffff,21.2541,1.0
882830d5a7fffff,7.8747,1.0
882830d5a9fffff,20.7049,1.0
882830d5abfffff,12.2032,1.0
882830d5adfffff,16.5642,1.0
882830d5b1fffff,1.6739,1.0
882830d5b3fffff,3.4523,1.0
882830d5b5fffff,14.0971,1.0
882830d5b7fffff,6.8517,1.0
882830d5b9fffff,8.8514,1.0
882830d5bbfffff,17.471,1.0
882830d5bdfffff,14.9602,1.0
882830d5c1fffff,25.3636,1.0
882830d5c3fffff,24.4674,1.0
882830d5c5fffff,14.647,1.0
882830d5c7fffff,17.7617,1.0
882830d5c9fffff,18.9207,1.0
882830d5cbfffff,13.7948,1.0
882830d5cdfffff,21.6523,1.0
882830d5d1fffff,27.4696,1.0
882830d5d3fffff,28.9473,1.0
882830d5d5fffff,20.7695,1.0
882830d5d7fffff,18.7285,1.0
882830d5d9fffff,27.0518,1.0
882830d5dbfffff,24.5045,1.0
882830d5ddfffff,27.6108,1.0
882830d5e1fffff,35.0336,1.0
882830d5e3fffff,42.1002,1.0
882830d5e5fffff,25.0548,1.0
882830d5e7fffff,28.567,1.0
882830d5e9fffff,17.2297,1.0
882830d5ebfffff,24.1475,1.0
882830d5edfffff,43.5536,1.0
882830d60dfffff,7.5974,1.0
882830d621fffff,15.6433,1.0
882830d623fffff,13.0856,1.0
882830d625fffff,24.6499,1.0
882830d627fffff,17.9496,1.0
882830d629fffff,6.9017,1.0
882830d62bfffff,18.4134,1.0
882830d62dfffff,10.1529,1.0
882830d631fffff,15.5053,1.0
882830d633fffff,26.5785,1.0
882830d635fffff,12.7457,1.0
882830d637fffff,36.1708,1.0
882830d661fffff,42.0443,1.0
882830d663fffff,15.8207,1.0
882830d665fffff,12.0559,1.0
882830d667fffff,23.6995,1.0
882830d669fffff,8.6781,1.0
882830d66bfffff,8.2564,1.0
882830d66dfffff,22.5725,1.0
882830d681fffff,44.4011,1.0
882830d683fffff,27.0889,1.0
882830d685fffff,43.8978,1.0
882830d687fffff,32.3414,1.0
882830d68bfffff,49.8292,1.0
882830d691fffff,44.6439,1.0
882830d693fffff,10.5303,1.0
882830d695fffff,40.1202,1.0
882830d697fffff,17.045,1.0
882830d699fffff,30.3062,1.0
882830d69bfffff,23.0968,1.0
882830d69dfffff,54.6888,1.0
882830d6a1fffff,44.8064,1.0
882830d6a3fffff,30.4054,1.0
882830d6a5fffff,22.2324,1.0
882830d6a7fffff,28.7152,1.0
882830d6a9fffff,19.5059,1.0
882830d6abfffff,19.3205,1.0
882830d6adfffff,57.8693,1.0
882830d6b1fffff,31.6608,1.0
882830d6b3fffff,47.1985,1.0
882830d6b5fffff,38.7849,1.0
882830d6b7fffff,48.774,1.0
882830d6b9fffff,42.0694,1.0
882830d6bbfffff,36.6154,1.0
882830d6bdfffff,22.4961,1.0
882830d6e3fffff,39.949,1.0
882830d6e5fffff,29.1805,1.0
882830d6e7fffff,21.318,1.0
882830d701fffff,12.4982,1.0
882830d703fffff,14.848,1.0
882830d705fffff,13.0624,1.0
882830d707fffff,11.5937,1.0
882830d709fffff,20.8898,1.0
882830d70bfffff,22.7674,1.0
882830d70dfffff,16.3852,1.0
882830d711fffff,14.6776,1.0
882830d713fffff,17.7621,1.0
882830d715fffff,18.0755,1.0
882830d717fffff,15.667,1.0
882830d719fffff,20.5824,1.0
882830d71bfffff,11.8758,1.0
882830d71dfffff,15.4729,1.0
882830d721fffff,14.9134,1.0
882830d723fffff,2.6065,1.0
882830d725fffff,4.6045,1.0
882830d727fffff,13.0932,1.0
882830d729fffff,8.2622,1.0
882830d72bfffff,7.5061,1.0
882830d72dfffff,12.5631,1.0
882830d731fffff,2.4583,1.0
882830d733fffff,7.3821,1.0
882830d735fffff,14.8546,1.0
882830d737fffff,15.0506,1.0
882830d739fffff,16.7231,1.0
882830d73bfffff,15.1273,1.0
882830d73dfffff,5.071,1.0
882830d741fffff,12.1052,1.0
882830d743fffff,29.8717,1.0
882830d745fffff,14.8993,1.0
882830d747fffff,19.3923,1.0
882830d749fffff,14.456,1.0
882830d74bfffff,20.9383,1.0
882830d74dfffff,12.1419,1.0
882830d751fffff,16.2833,1.0
882830d753fffff,17.2543,1.0
882830d755fffff,20.902,1.0
882830d757fffff,19.6986,1.0
