h3,land,land_frac,wc_code
8929aeb4537ffff,woodland,0.656,10
8929aeb453bffff,woodland,0.998,10
8929aeb4543ffff,woodland,1.0,10
8929aeb4547ffff,woodland,0.969,10
8929aeb454bffff,woodland,0.583,10
8929aeb454fffff,woodland,0.998,10
8929aeb4553ffff,woodland,1.0,10
8929aeb4557ffff,woodland,0.953,10
8929aeb455bffff,woodland,0.617,10
8929aeb4563ffff,woodland,0.974,10
8929aeb4567ffff,woodland,1.0,10
8929aeb456bffff,grassland,0.842,30
8929aeb456fffff,woodland,0.884,10
8929aeb4573ffff,woodland,0.998,10
8929aeb4577ffff,woodland,0.905,10
8929aeb457bffff,woodland,0.569,10
8929aeb4583ffff,cropland,0.723,40
8929aeb4587ffff,woodland,0.664,10
8929aeb458bffff,woodland,0.784,10
8929aeb458fffff,woodland,0.991,10
8929aeb4593ffff,cropland,0.978,40
8929aeb4597ffff,cropland,1.0,40
8929aeb459bffff,cropland,0.985,40
8929aeb45a3ffff,cropland,0.717,40
8929aeb45a7ffff,cropland,0.833,40
8929aeb45abffff,woodland,0.982,10
8929aeb45afffff,woodland,0.943,10
8929aeb45b3ffff,cropland,0.615,40
8929aeb45b7ffff,cropland,0.912,40
8929aeb45bbffff,woodland,0.998,10
8929aeb45c3ffff,woodland,0.834,10
8929aeb45c7ffff,woodland,0.822,10
8929aeb45cbffff,woodland,1.0,10
8929aeb45cfffff,woodland,0.973,10
8929aeb45d3ffff,cropland,0.739,40
8929aeb45d7ffff,cropland,0.542,40
8929aeb45dbffff,cropland,0.522,40
8929aeb4603ffff,grassland,0.534,30
8929aeb4607ffff,cropland,0.737,40
8929aeb460bffff,cropland,0.429,40
8929aeb460fffff,cropland,0.55,40
8929aeb4613ffff,developed,0.828,50
8929aeb4617ffff,developed,0.454,50
8929aeb461bffff,bare ground,0.442,60
8929aeb4623ffff,cropland,0.986,40
8929aeb4627ffff,cropland,0.949,40
8929aeb462bffff,cropland,0.828,40
8929aeb462fffff,cropland,0.547,40
8929aeb4633ffff,cropland,0.992,40
8929aeb4637ffff,cropland,0.847,40
8929aeb463bffff,cropland,0.963,40
8929aeb4643ffff,developed,0.443,50
8929aeb4647ffff,developed,0.618,50
8929aeb464bffff,developed,0.794,50
8929aeb464fffff,developed,0.945,50
8929aeb4653ffff,grassland,0.389,30
8929aeb4657ffff,developed,0.444,50
8929aeb465bffff,grassland,0.495,30
8929aeb4663ffff,woodland,0.984,10
8929aeb4667ffff,woodland,0.781,10
8929aeb466bffff,grassland,0.361,30
8929aeb466fffff,woodland,0.6,10
8929aeb4673ffff,woodland,0.678,10
8929aeb4677ffff,woodland,0.494,10
8929aeb467bffff,developed,0.659,50
8929aeb4683ffff,developed,0.957,50
8929aeb4687ffff,developed,0.861,50
8929aeb468bffff,developed,0.967,50
8929aeb468fffff,developed,0.775,50
8929aeb4693ffff,developed,0.915,50
8929aeb4697ffff,developed,0.87,50
8929aeb469bffff,developed,0.936,50
8929aeb46a3ffff,developed,0.601,50
8929aeb46a7ffff,developed,0.424,50
8929aeb46abffff,grassland,0.507,30
8929aeb46afffff,cropland,0.369,40
8929aeb46b3ffff,developed,0.95,50
8929aeb46b7ffff,developed,0.912,50
8929aeb46bbffff,developed,0.766,50
8929aeb46c3ffff,developed,0.635,50
8929aeb46c7ffff,developed,0.967,50
8929aeb46cbffff,developed,0.935,50
8929aeb46cfffff,developed,0.527,50
8929aeb46d3ffff,developed,0.949,50
8929aeb46d7ffff,developed,0.949,50
8929aeb46dbffff,developed,0.547,50
8929aeb5403ffff,cropland,0.523,40
8929aeb5407ffff,cropland,0.533,40
8929aeb540bffff,developed,0.501,50
8929aeb540fffff,developed,0.345,50
8929aeb5413ffff,woodland,0.429,10
8929aeb5417ffff,cropland,0.434,40
8929aeb541bffff,cropland,0.627,40
8929aeb5423ffff,woodland,0.539,10
8929aeb5427ffff,woodland,0.352,10
8929aeb542bffff,developed,0.674,50
8929aeb542fffff,developed,0.387,50
8929aeb5433ffff,bare ground,0.368,60
8929aeb5437ffff,bare ground,0.475,60
8929aeb543bffff,cropland,0.44,40
8929aeb5457ffff,developed,0.755,50
8929aeb548fffff,developed,0.689,50
8929aeb54a3ffff,cropland,0.551,40
8929aeb54a7ffff,bare ground,0.58,60
8929aeb54abffff,cropland,0.677,40
8929aeb54afffff,bare ground,0.522,60
8929aeb54b3ffff,developed,0.726,50
8929aeb54b7ffff,cropland,0.472,40
8929aeb54bbffff,woodland,0.396,10
8929aeb54c7ffff,developed,0.401,50
8929aeb54cfffff,developed,0.743,50
8929aeb5503ffff,grassland,0.343,30
8929aeb5513ffff,cropland,0.614,40
8929aeb5517ffff,cropland,0.515,40
8929aeb551bffff,woodland,0.367,10
8929aeb5553ffff,woodland,0.378,10
8929aeb5557ffff,bare ground,0.363,60
8929aeb555bffff,developed,0.718,50
8929aeb5583ffff,developed,0.878,50
8929aeb5587ffff,developed,0.946,50
8929aeb558bffff,developed,0.419,50
8929aeb558fffff,developed,0.49,50
8929aeb5593ffff,developed,0.713,50
8929aeb5597ffff,developed,0.53,50
8929aeb559bffff,developed,0.561,50
8929aeb55a3ffff,grassland,0.372,30
8929aeb55a7ffff,developed,0.305,50
8929aeb55abffff,developed,0.596,50
8929aeb55afffff,developed,0.889,50
8929aeb55b3ffff,developed,0.933,50
8929aeb55b7ffff,developed,0.427,50
8929aeb55bbffff,cropland,0.392,40
8929aeb55c3ffff,woodland,0.882,10
8929aeb55c7ffff,woodland,0.539,10
8929aeb55cbffff,woodland,0.92,10
8929aeb55cfffff,woodland,1.0,10
8929aeb55d3ffff,cropland,0.687,40
8929aeb55d7ffff,bare ground,0.535,60
8929aeb55dbffff,woodland,0.375,10
8929aeb60c3ffff,grassland,0.554,30
8929aeb60c7ffff,developed,0.745,50
8929aeb60d3ffff,grassland,0.593,30
8929aeb60d7ffff,developed,0.546,50
8929aeb60dbffff,developed,0.919,50
8929aeb6223ffff,developed,0.967,50
8929aeb6227ffff,developed,0.584,50
8929aeb622bffff,developed,0.386,50
8929aeb622fffff,cropland,0.817,40
8929aeb6247ffff,developed,0.433,50
8929aeb624bffff,developed,0.896,50
8929aeb624fffff,developed,0.536,50
8929aeb625bffff,developed,0.869,50
8929aeb626bffff,developed,0.566,50
8929aeb626fffff,developed,0.539,50
8929aeb627bffff,bare ground,0.419,60
8929aeb6283ffff,developed,0.601,50
8929aeb628bffff,developed,0.47,50
8929aeb6293ffff,developed,0.509,50
8929aeb629bffff,grassland,0.53,30
8929aeb62c3ffff,developed,0.785,50
8929aeb62d7ffff,developed,0.712,50
8929aeb6327ffff,grassland,0.556,30
8929aeb632bffff,grassland,0.355,30
8929aeb632fffff,cropland,0.848,40
8929aeb634bffff,cropland,0.63,40
8929aeb635bffff,cropland,0.479,40
8929aeb6363ffff,cropland,0.661,40
8929aeb6367ffff,cropland,0.943,40
8929aeb636bffff,cropland,0.961,40
8929aeb636fffff,cropland,0.954,40
8929aeb637bffff,cropland,0.946,40
8929aeb6403ffff,developed,0.486,50
8929aeb640bffff,developed,0.615,50
8929aeb6413ffff,bare ground,0.462,60
8929aeb6417ffff,developed,0.742,50
8929aeb641bffff,bare ground,0.491,60
8929aeb6443ffff,developed,0.839,50
8929aeb6447ffff,developed,0.622,50
8929aeb644bffff,bare ground,0.429,60
8929aeb644fffff,developed,0.362,50
8929aeb6453ffff,developed,0.999,50
8929aeb6457ffff,developed,0.728,50
8929aeb645bffff,developed,0.759,50
8929aeb646bffff,cropland,0.391,40
8929aeb646fffff,developed,0.484,50
8929aeb647bffff,bare ground,0.388,60
8929aeb6483ffff,bare ground,0.813,60
8929aeb6487ffff,cropland,0.652,40
8929aeb648bffff,bare ground,0.79,60
8929aeb648fffff,bare ground,0.667,60
8929aeb6493ffff,bare ground,0.81,60
8929aeb6497ffff,bare ground,0.904,60
8929aeb649bffff,bare ground,0.527,60
8929aeb64abffff,grassland,0.469,30
8929aeb64b3ffff,cropland,0.91,40
8929aeb64b7ffff,cropland,0.413,40
8929aeb64bbffff,bare ground,0.442,60
8929aeb64c3ffff,developed,0.655,50
8929aeb64c7ffff,developed,0.594,50
8929aeb64cbffff,developed,0.897,50
8929aeb64cfffff,developed,0.532,50
8929aeb64d3ffff,developed,0.689,50
8929aeb64d7ffff,developed,0.408,50
8929aeb64dbffff,developed,0.805,50
8929aeb6603ffff,developed,0.912,50
8929aeb6607ffff,developed,0.818,50
8929aeb660bffff,developed,0.862,50
8929aeb660fffff,developed,0.823,50
8929aeb6613ffff,developed,0.683,50
8929aeb6617ffff,developed,0.846,50
8929aeb661bffff,developed,0.804,50
8929aeb662bffff,developed,0.748,50
8929aeb663bffff,developed,0.88,50
8929aeb6643ffff,developed,0.766,50
8929aeb6647ffff,developed,0.858,50
8929aeb664bffff,developed,0.744,50
8929aeb6653ffff,developed,0.739,50
8929aeb6657ffff,developed,0.733,50
8929aeb665bffff,developed,0.788,50
8929aeb6663ffff,developed,0.927,50
8929aeb6667ffff,developed,0.825,50
8929aeb666bffff,developed,0.658,50
8929aeb666fffff,developed,0.953,50
8929aeb6673ffff,developed,0.913,50
8929aeb6677ffff,developed,0.907,50
8929aeb667bffff,developed,0.838,50
8929aeb6687ffff,grassland,0.354,30
8929aeb668fffff,developed,0.525,50
8929aeb6693ffff,developed,0.585,50
8929aeb6697ffff,developed,0.413,50
8929aeb66a3ffff,developed,0.536,50
8929aeb66a7ffff,developed,0.535,50
8929aeb66abffff,developed,0.925,50
8929aeb66afffff,developed,0.541,50
8929aeb66b3ffff,developed,0.587,50
8929aeb66b7ffff,bare ground,0.758,60
8929aeb66bbffff,developed,0.781,50
8929aeb66c3ffff,developed,0.795,50
8929aeb66cbffff,developed,0.819,50
8929aeb66cfffff,developed,0.821,50
8929aeb66d3ffff,developed,0.49,50
8929aeb66d7ffff,grassland,0.554,30
8929aeb66dbffff,developed,0.912,50
8929aeb6843ffff,cropland,0.665,40
8929aeb684bffff,woodland,0.993,10
8929aeb684fffff,woodland,0.586,10
8929aeb685bffff,cropland,0.501,40
8929aeb6a03ffff,woodland,0.985,10
8929aeb6a07ffff,woodland,0.941,10
8929aeb6a0bffff,woodland,0.913,10
8929aeb6a0fffff,woodland,0.524,10
8929aeb6a13ffff,cropland,0.516,40
8929aeb6a17ffff,woodland,0.786,10
8929aeb6a1bffff,woodland,0.996,10
8929aeb6a33ffff,cropland,0.751,40
8929aeb6a37ffff,cropland,0.408,40
8929aeb6a3bffff,bare ground,0.525,60
8929aeb6a43ffff,woodland,0.998,10
8929aeb6a47ffff,bare ground,0.489,60
8929aeb6a4bffff,woodland,0.478,10
8929aeb6a4fffff,developed,0.565,50
8929aeb6a53ffff,woodland,0.859,10
8929aeb6a57ffff,woodland,0.728,10
8929aeb6a5bffff,woodland,0.998,10
8929aeb6a73ffff,developed,0.42,50
8929aeb6a83ffff,cropland,0.972,40
8929aeb6a87ffff,woodland,0.91,10
8929aeb6a8bffff,cropland,1.0,40
8929aeb6a8fffff,cropland,0.958,40
8929aeb6a93ffff,woodland,0.837,10
8929aeb6a97ffff,woodland,0.863,10
8929aeb6a9bffff,cropland,0.78,40
8929aeb6aa3ffff,cropland,0.825,40
8929aeb6aa7ffff,cropland,0.927,40
8929aeb6aabffff,cropland,0.924,40
8929aeb6aafffff,cropland,0.998,40
8929aeb6ab3ffff,woodland,0.993,10
8929aeb6ab7ffff,cropland,0.534,40
8929aeb6abbffff,woodland,0.547,10
8929aeb6ac3ffff,cropland,1.0,40
8929aeb6ac7ffff,cropland,0.962,40
8929aeb6acbffff,cropland,0.853,40
8929aeb6acfffff,woodland,0.549,10
8929aeb6ad3ffff,cropland,0.941,40
8929aeb6ad7ffff,cropland,1.0,40
8929aeb6adbffff,cropland,0.95,40
8929aeb6bdbffff,cropland,0.842,40
8929aeb6e0bffff,cropland,0.834,40
8929aeb6e1bffff,cropland,0.731,40
8929aeb6e23ffff,woodland,0.85,10
8929aeb6e27ffff,cropland,0.475,40
8929aeb6e2bffff,woodland,1.0,10
8929aeb6e2fffff,woodland,1.0,10
8929aeb6e37ffff,cropland,0.809,40
8929aeb6e3bffff,cropland,0.512,40
8929aeb6e43ffff,cropland,0.979,40
8929aeb6e47ffff,cropland,0.93,40
8929aeb6e4bffff,cropland,0.791,40
8929aeb6e4fffff,cropland,0.673,40
8929aeb6e53ffff,cropland,0.846,40
8929aeb6e57ffff,cropland,1.0,40
8929aeb6e5bffff,cropland,0.995,40
8929aeb6e63ffff,cropland,0.541,40
8929aeb6e67ffff,woodland,1.0,10
8929aeb6e6bffff,cropland,0.942,40
8929aeb6e6fffff,cropland,0.611,40
8929aeb6e73ffff,cropland,0.577,40
8929aeb6e77ffff,woodland,0.888,10
8929aeb6e7bffff,cropland,0.939,40
8929aeb6ecfffff,woodland,0.716,10
8929aeb7003ffff,developed,0.885,50
8929aeb7007ffff,developed,0.803,50
8929aeb700bffff,developed,0.701,50
8929aeb700fffff,grassland,0.385,30
8929aeb7013ffff,developed,0.755,50
8929aeb7017ffff,developed,0.882,50
8929aeb701bffff,developed,0.416,50
8929aeb7023ffff,developed,0.501,50
8929aeb7027ffff,developed,0.914,50
8929aeb702bffff,developed,0.58,50
8929aeb702fffff,developed,0.713,50
8929aeb7033ffff,developed,0.839,50
8929aeb7037ffff,developed,0.983,50
8929aeb703bffff,developed,0.681,50
8929aeb7043ffff,developed,0.904,50
8929aeb7047ffff,developed,0.949,50
8929aeb704bffff,developed,0.927,50
8929aeb704fffff,developed,0.918,50
8929aeb7053ffff,developed,0.848,50
8929aeb7057ffff,developed,0.686,50
8929aeb705bffff,developed,0.843,50
8929aeb7063ffff,developed,0.575,50
8929aeb7067ffff,grassland,0.49,30
8929aeb706bffff,developed,0.631,50
8929aeb706fffff,developed,0.669,50
8929aeb7073ffff,developed,0.688,50
8929aeb7077ffff,grassland,0.519,30
8929aeb707bffff,developed,0.952,50
8929aeb7083ffff,developed,0.838,50
8929aeb7087ffff,developed,0.914,50
8929aeb708bffff,developed,0.987,50
8929aeb708fffff,developed,0.812,50
8929aeb7093ffff,developed,0.971,50
8929aeb7097ffff,developed,0.952,50
8929aeb709bffff,developed,0.778,50
8929aeb70a3ffff,developed,0.932,50
8929aeb70abffff,developed,0.933,50
8929aeb70afffff,developed,0.945,50
8929aeb70b3ffff,developed,0.867,50
8929aeb70bbffff,developed,0.982,50
8929aeb70c3ffff,developed,0.696,50
8929aeb70c7ffff,developed,0.949,50
8929aeb70cbffff,developed,0.789,50
8929aeb70cfffff,bare ground,0.605,60
8929aeb70d3ffff,developed,0.823,50
8929aeb70d7ffff,developed,0.923,50
8929aeb70dbffff,developed,0.59,50
8929aeb7103ffff,developed,0.912,50
8929aeb7107ffff,developed,0.947,50
8929aeb710bffff,developed,0.922,50
8929aeb710fffff,developed,0.937,50
8929aeb7113ffff,developed,0.958,50
8929aeb7117ffff,developed,0.675,50
8929aeb711bffff,developed,0.928,50
8929aeb7123ffff,developed,0.919,50
8929aeb7127ffff,bare ground,0.461,60
8929aeb712bffff,developed,0.924,50
8929aeb712fffff,developed,0.948,50
8929aeb7133ffff,developed,0.808,50
8929aeb7137ffff,developed,0.982,50
8929aeb713bffff,developed,0.983,50
8929aeb7143ffff,developed,0.878,50
8929aeb7147ffff,developed,0.571,50
8929aeb714bffff,developed,0.907,50
8929aeb714fffff,developed,0.818,50
8929aeb7153ffff,developed,0.912,50
8929aeb7157ffff,developed,0.91,50
8929aeb715bffff,developed,0.979,50
8929aeb7163ffff,developed,0.994,50
8929aeb7167ffff,developed,0.969,50
8929aeb716bffff,developed,0.972,50
8929aeb716fffff,developed,0.936,50
8929aeb7173ffff,developed,0.872,50
8929aeb7177ffff,developed,0.893,50
8929aeb717bffff,developed,0.947,50
8929aeb7183ffff,developed,0.955,50
8929aeb7187ffff,developed,0.904,50
8929aeb718bffff,developed,0.961,50
8929aeb718fffff,developed,0.849,50
8929aeb7193ffff,developed,0.92,50
8929aeb7197ffff,developed,0.965,50
8929aeb719bffff,developed,0.624,50
8929aeb71a3ffff,developed,0.926,50
8929aeb71a7ffff,developed,0.956,50
8929aeb71abffff,grassland,0.412,30
8929aeb71afffff,developed,0.951,50
8929aeb71b3ffff,developed,0.953,50
8929aeb71b7ffff,developed,0.905,50
8929aeb71bbffff,grassland,0.736,30
8929aeb71c3ffff,developed,0.731,50
8929aeb71c7ffff,developed,0.924,50
8929aeb71cbffff,developed,0.919,50
8929aeb71cfffff,developed,0.894,50
8929aeb71d3ffff,developed,0.902,50
8929aeb71d7ffff,developed,0.768,50
8929aeb71dbffff,developed,0.95,50
8929aeb7207ffff,developed,0.894,50
8929aeb720bffff,developed,0.778,50
8929aeb720fffff,developed,0.891,50
8929aeb7213ffff,developed,0.922,50
8929aeb7217ffff,developed,0.967,50
8929aeb721bffff,developed,0.924,50
8929aeb7233ffff,developed,0.988,50
8929aeb7243ffff,developed,0.874,50
8929aeb7247ffff,developed,0.97,50
8929aeb7253ffff,developed,0.881,50
8929aeb7257ffff,developed,0.945,50
8929aeb725bffff,developed,0.937,50
8929aeb7273ffff,developed,0.899,50
8929aeb7283ffff,developed,0.733,50
8929aeb7287ffff,developed,0.762,50
8929aeb728bffff,developed,0.918,50
8929aeb728fffff,developed,0.898,50
8929aeb7293ffff,developed,0.942,50
8929aeb7297ffff,developed,0.871,50
8929aeb729bffff,developed,0.891,50
8929aeb72a3ffff,developed,0.814,50
8929aeb72a7ffff,developed,0.86,50
8929aeb72abffff,developed,0.847,50
8929aeb72afffff,developed,0.969,50
8929aeb72b3ffff,developed,0.932,50
8929aeb72b7ffff,developed,0.929,50
8929aeb72bbffff,developed,0.922,50
8929aeb72c3ffff,developed,0.811,50
8929aeb72c7ffff,developed,0.783,50
8929aeb72cbffff,developed,0.705,50
8929aeb72cfffff,developed,0.739,50
8929aeb72d3ffff,developed,0.562,50
8929aeb72d7ffff,developed,0.734,50
8929aeb72dbffff,developed,0.509,50
8929aeb7303ffff,developed,0.916,50
8929aeb7307ffff,developed,0.83,50
8929aeb730bffff,developed,0.888,50
8929aeb7313ffff,grassland,0.508,30
8929aeb7317ffff,developed,0.721,50
8929aeb731bffff,developed,0.434,50
8929aeb7323ffff,developed,0.916,50
8929aeb7327ffff,developed,0.641,50
8929aeb732fffff,cropland,0.437,40
8929aeb7333ffff,developed,0.913,50
8929aeb7337ffff,developed,0.918,50
8929aeb7343ffff,developed,0.562,50
8929aeb7353ffff,developed,0.841,50
8929aeb7357ffff,developed,0.851,50
8929aeb7363ffff,developed,0.616,50
8929aeb736bffff,bare ground,0.813,60
8929aeb736fffff,bare ground,0.564,60
8929aeb737bffff,developed,0.343,50
8929aeb7383ffff,bare ground,0.437,60
8929aeb7387ffff,developed,0.703,50
8929aeb738bffff,developed,0.607,50
8929aeb738fffff,developed,0.779,50
8929aeb7393ffff,developed,0.374,50
8929aeb7397ffff,developed,0.765,50
8929aeb739bffff,grassland,0.707,30
8929aeb73a3ffff,developed,0.631,50
8929aeb73a7ffff,developed,0.648,50
8929aeb73abffff,developed,0.834,50
8929aeb73afffff,developed,0.702,50
8929aeb73b3ffff,developed,0.842,50
8929aeb73b7ffff,developed,0.952,50
8929aeb73bbffff,developed,0.858,50
8929aeb73c3ffff,developed,0.934,50
8929aeb73c7ffff,developed,0.761,50
8929aeb73cbffff,developed,0.921,50
8929aeb73cfffff,developed,0.915,50
8929aeb73d3ffff,developed,0.8,50
8929aeb73d7ffff,developed,0.879,50
8929aeb73dbffff,developed,0.887,50
8929aeb7403ffff,grassland,0.964,30
8929aeb7407ffff,developed,0.882,50
8929aeb740bffff,bare ground,0.742,60
8929aeb740fffff,developed,0.539,50
8929aeb7413ffff,grassland,0.433,30
8929aeb7417ffff,developed,0.645,50
8929aeb741bffff,grassland,0.841,30
8929aeb742bffff,developed,0.788,50
8929aeb742fffff,developed,0.955,50
8929aeb7433ffff,developed,0.718,50
8929aeb743bffff,developed,0.736,50
8929aeb7443ffff,bare ground,0.748,60
8929aeb7447ffff,bare ground,0.756,60
8929aeb744bffff,bare ground,0.934,60
8929aeb744fffff,bare ground,0.783,60
8929aeb7453ffff,grassland,0.494,30
8929aeb7457ffff,bare ground,0.578,60
8929aeb745bffff,bare ground,0.66,60
8929aeb7463ffff,bare ground,0.606,60
8929aeb7467ffff,developed,0.937,50
8929aeb746bffff,developed,0.521,50
8929aeb746fffff,developed,0.906,50
8929aeb7473ffff,bare ground,0.611,60
8929aeb7477ffff,developed,0.758,50
8929aeb747bffff,developed,0.585,50
8929aeb7483ffff,developed,0.683,50
8929aeb7487ffff,developed,0.849,50
8929aeb748bffff,developed,0.964,50
8929aeb748fffff,developed,0.795,50
8929aeb7493ffff,bare ground,0.369,60
8929aeb7497ffff,developed,0.914,50
8929aeb749bffff,developed,0.822,50
8929aeb74a3ffff,developed,0.533,50
8929aeb74abffff,developed,0.866,50
8929aeb74b3ffff,developed,0.961,50
8929aeb74b7ffff,developed,0.62,50
8929aeb74bbffff,developed,0.956,50
8929aeb74c3ffff,developed,0.714,50
8929aeb74c7ffff,developed,0.702,50
8929aeb74cbffff,developed,0.606,50
8929aeb74cfffff,grassland,0.545,30
8929aeb74d3ffff,developed,0.467,50
8929aeb74d7ffff,developed,0.925,50
8929aeb74dbffff,bare ground,0.567,60
8929aeb7523ffff,developed,0.837,50
8929aeb7527ffff,developed,0.661,50
8929aeb752bffff,developed,0.808,50
8929aeb752fffff,developed,0.99,50
8929aeb753bffff,developed,0.813,50
8929aeb7543ffff,grassland,0.485,30
8929aeb7547ffff,developed,0.821,50
8929aeb754bffff,developed,0.827,50
8929aeb7553ffff,developed,0.829,50
8929aeb7557ffff,developed,0.95,50
8929aeb755bffff,developed,0.95,50
8929aeb7567ffff,developed,0.785,50
8929aeb7577ffff,developed,0.643,50
8929aeb7583ffff,developed,0.827,50
8929aeb7587ffff,developed,0.776,50
8929aeb758bffff,developed,0.776,50
8929aeb7593ffff,developed,0.729,50
8929aeb7597ffff,developed,0.68,50
8929aeb759bffff,developed,0.765,50
8929aeb75d7ffff,developed,0.839,50
8929aeb7613ffff,developed,0.746,50
8929aeb7617ffff,developed,0.916,50
8929aeb761bffff,developed,0.634,50
8929aeb7623ffff,developed,0.728,50
8929aeb7627ffff,developed,0.812,50
8929aeb762bffff,developed,0.586,50
8929aeb762fffff,developed,0.946,50
8929aeb7637ffff,developed,0.649,50
8929aeb764fffff,developed,0.481,50
8929aeb766bffff,developed,0.957,50
8929aeb766fffff,developed,0.775,50
8929aeb767bffff,bare ground,0.561,60
8929aeb7687ffff,grassland,0.484,30
8929aeb768fffff,developed,0.448,50
8929aeb7697ffff,bare ground,0.844,60
8929aeb76a3ffff,developed,0.555,50
8929aeb76a7ffff,developed,0.654,50
8929aeb76abffff,developed,0.61,50
8929aeb76b3ffff,bare ground,0.467,60
8929aeb76b7ffff,bare ground,0.616,60
8929aeb76bbffff,developed,0.642,50
8929aeb76c3ffff,developed,0.535,50
8929aeb76cbffff,bare ground,0.811,60
8929aeb76cfffff,bare ground,0.487,60
8929aeb76d3ffff,bare ground,0.609,60
8929aeb76d7ffff,bare ground,0.603,60
8929aeb76dbffff,bare ground,0.661,60
8929aeb8403ffff,woodland,0.755,10
8929aeb8407ffff,woodland,0.517,10
8929aeb840bffff,grassland,0.808,30
8929aeb840fffff,grassland,0.649,30
8929aeb8413ffff,grassland,0.651,30
8929aeb8417ffff,woodland,0.513,10
8929aeb841bffff,woodland,0.696,10
8929aeb8423ffff,grassland,0.789,30
8929aeb8427ffff,grassland,0.687,30
8929aeb842fffff,grassland,0.702,30
8929aeb8433ffff,grassland,0.493,30
8929aeb8437ffff,woodland,0.455,10
8929aeb843bffff,grassland,0.772,30
8929aeb8443ffff,grassland,1.0,30
8929aeb8447ffff,grassland,0.834,30
8929aeb844bffff,grassland,0.915,30
8929aeb844fffff,grassland,0.523,30
8929aeb8453ffff,grassland,0.993,30
8929aeb8457ffff,grassland,0.886,30
8929aeb845bffff,grassland,1.0,30
8929aeb8463ffff,grassland,0.945,30
8929aeb8473ffff,grassland,0.663,30
8929aeb8477ffff,grassland,0.92,30
8929aeb847bffff,grassland,0.58,30
8929aeb8483ffff,grassland,0.633,30
8929aeb8487ffff,woodland,0.664,10
8929aeb848bffff,grassland,1.0,30
8929aeb848fffff,grassland,0.588,30
8929aeb8493ffff,grassland,0.953,30
8929aeb8497ffff,grassland,0.744,30
8929aeb849bffff,grassland,0.956,30
8929aeb84a3ffff,woodland,0.445,10
8929aeb84a7ffff,grassland,0.471,30
8929aeb84abffff,woodland,0.712,10
8929aeb84afffff,woodland,0.503,10
8929aeb84b3ffff,woodland,0.716,10
8929aeb84b7ffff,grassland,0.586,30
8929aeb84bbffff,woodland,0.828,10
8929aeb84c7ffff,grassland,0.992,30
8929aeb84cbffff,grassland,1.0,30
8929aeb84cfffff,grassland,1.0,30
8929aeb84d7ffff,grassland,0.921,30
8929aeb850bffff,grassland,0.985,30
8929aeb851bffff,grassland,0.946,30
8929aeb8553ffff,grassland,0.924,30
8929aeb8557ffff,grassland,0.961,30
8929aeb855bffff,grassland,0.894,30
8929aeb85c3ffff,grassland,0.657,30
8929aeb85c7ffff,grassland,0.978,30
8929aeb85cbffff,grassland,0.898,30
8929aeb85cfffff,grassland,0.998,30
8929aeb85d3ffff,grassland,0.732,30
8929aeb85d7ffff,grassland,0.878,30
8929aeb85dbffff,grassland,0.823,30
8929aeb8617ffff,grassland,0.394,30
8929aeb8683ffff,grassland,0.979,30
8929aeb8687ffff,grassland,0.516,30
8929aeb868fffff,grassland,0.851,30
8929aeb8693ffff,grassland,0.978,30
8929aeb8697ffff,grassland,1.0,30
8929aeb869bffff,grassland,1.0,30
8929aeb86a3ffff,bare ground,0.481,60
8929aeb86abffff,bare ground,0.413,60
8929aeb86b3ffff,grassland,0.489,30
8929aeb86b7ffff,grassland,0.652,30
8929aeb86bbffff,grassland,0.593,30
8929aeb86d3ffff,grassland,0.963,30
8929aeb86d7ffff,grassland,0.998,30
8929aeb86dbffff,grassland,0.822,30
8929aeba003ffff,grassland,1.0,30
8929aeba007ffff,grassland,0.884,30
8929aeba00bffff,grassland,0.99,30
8929aeba00fffff,grassland,0.519,30
8929aeba013ffff,grassland,1.0,30
8929aeba017ffff,grassland,1.0,30
8929aeba01bffff,grassland,0.999,30
8929aeba023ffff,grassland,0.472,30
8929aeba027ffff,grassland,0.641,30
8929aeba02bffff,grassland,0.854,30
8929aeba02fffff,grassland,0.601,30
8929aeba033ffff,grassland,0.545,30
8929aeba037ffff,grassland,0.432,30
8929aeba03bffff,developed,0.642,50
8929aeba043ffff,grassland,0.98,30
8929aeba047ffff,grassland,0.978,30
8929aeba04bffff,grassland,1.0,30
8929aeba04fffff,grassland,1.0,30
8929aeba053ffff,grassland,0.947,30
8929aeba057ffff,grassland,0.962,30
8929aeba063ffff,grassland,0.882,30
8929aeba067ffff,grassland,0.716,30
8929aeba06bffff,grassland,0.963,30
8929aeba06fffff,grassland,0.883,30
8929aeba073ffff,grassland,0.636,30
8929aeba077ffff,developed,0.476,50
8929aeba07bffff,grassland,0.913,30
8929aeba083ffff,grassland,1.0,30
8929aeba087ffff,grassland,1.0,30
8929aeba08bffff,grassland,1.0,30
8929aeba08fffff,grassland,1.0,30
8929aeba093ffff,grassland,0.996,30
8929aeba097ffff,grassland,1.0,30
8929aeba09bffff,grassland,0.999,30
8929aeba0a3ffff,grassland,1.0,30
8929aeba0abffff,grassland,1.0,30
8929aeba0afffff,grassland,0.915,30
8929aeba0b3ffff,grassland,0.998,30
8929aeba0bbffff,grassland,1.0,30
8929aeba0c3ffff,grassland,1.0,30
8929aeba0c7ffff,grassland,1.0,30
8929aeba0cbffff,grassland,0.981,30
8929aeba0cfffff,grassland,1.0,30
